point_id,nct_id,D,N,registered_result_rows,primary_rows,secondary_rows,other_prespecified_rows,conversion_methods,field,field_label,source_family,study_type,allocation,phases,overall_status,primary_completion_date,results_first_submit_date,lead_sponsor_class,intervention_types,outcome_title,source_url,row_unit,log10_N,log10_D
ctgov_api_trial_median_03140,NCT01560780,0.12779892783521318,53.0,5,1,4,0,event_count_or_to_d_from_count_measure; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2018-04-30,,FED,DRUG,Prevalence of Intragraft Thrombus at 12-month Follow-up Optical Coherence Tomography Imaging,https://clinicaltrials.gov/study/NCT01560780,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.7242758696007892,-0.8934727896612166
ctgov_api_trial_median_03141,NCT01561300,0.28314987952219167,54.0,2,1,1,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,NA,COMPLETED,2012-04,,INDUSTRY,OTHER,'Acute-upon-chronic Effect' of Tea vs Control,https://clinicaltrials.gov/study/NCT01561300,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.7323937598229686,-0.5479836188259334
ctgov_api_trial_median_03142,NCT01562314,0.1266943971477354,52.0,2,2,0,0,chinn_log_odds_ratio_to_d,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE2,COMPLETED,2014-08-05,,INDUSTRY,DRUG,Number Of Participants With A Mayo Score Of 2 Or Less (With No Sub-score >1) At EOT,https://clinicaltrials.gov/study/NCT01562314,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.7160033436347992,-0.897242590654244
ctgov_api_trial_median_03143,NCT01562548,0.15810991987304937,40.0,3,3,0,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,NA,COMPLETED,2013-05,,INDUSTRY,DRUG,Mean Change From Baseline of Both AM and PM Spasm Assessment Scores,https://clinicaltrials.gov/study/NCT01562548,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.6020599913279625,-0.801040881421514
ctgov_api_trial_median_03144,NCT01563172,0.7255991281961974,113.0,10,1,9,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE4,COMPLETED,2009-06-01,,INDUSTRY,DRUG; OTHER,"Percentage Surface Micro Hardness Recovery (% SMH), of Brushing for 2 Minutes Versus (vs.) Brushing for 45 Seconds With 1.5g of Experimental Dentifrice.",https://clinicaltrials.gov/study/NCT01563172,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.05307844348342,-0.13930324775034295
ctgov_api_trial_median_03145,NCT01563978,0.4965292749978343,126.0,15,1,14,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE2,COMPLETED,2013-01,,INDUSTRY,DRUG,Change From Baseline in 24-hour Mean Ambulatory SBP,https://clinicaltrials.gov/study/NCT01563978,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.100370545117563,-0.30405514073313844
ctgov_api_trial_median_03146,NCT01564459,0.3084372743629702,76.5,2,0,2,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE2,COMPLETED,2013-04-18,,INDUSTRY,DRUG,Change in Pain Intensity Scores - All Responders,https://clinicaltrials.gov/study/NCT01564459,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.8836614351536176,-0.5108331433579176
ctgov_api_trial_median_03147,NCT01564537,0.0965109994189767,477.0,4,1,3,0,chinn_log_hazard_ratio_to_d; chinn_log_odds_ratio_to_d,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2014-10-01,,INDUSTRY,DRUG,Progression Free Survival (PFS) as Assessed by the Independent Review Committee (IRC),https://clinicaltrials.gov/study/NCT01564537,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.678518379040114,-1.0154231870216242
ctgov_api_trial_median_03148,NCT01564862,0.26276787336227964,340.0,7,3,4,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE2,COMPLETED,2014-02,,INDUSTRY,DRUG,Change From Baseline to Week 8 in the Digit Symbol Substitution Test (DSST),https://clinicaltrials.gov/study/NCT01564862,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.531478917042255,-0.5804277337636181
ctgov_api_trial_median_03149,NCT01565850,0.11676746201813679,139.5,6,1,5,0,event_count_or_to_d_from_percent_measure; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE2,COMPLETED,2013-01,,INDUSTRY,DRUG,Percentage of Participants With HIV-1 RNA < 50 Copies/mL at Week 24,https://clinicaltrials.gov/study/NCT01565850,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.144574207609616,-0.9326781592325873
ctgov_api_trial_median_03150,NCT01609257,0.5957674936737565,32.0,6,1,5,0,event_count_or_to_d_from_percent_measure; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE1; PHASE2,COMPLETED,2014-03-01,,INDUSTRY,BIOLOGICAL,Percentage of Participants With Viral AGE Clinical Illness and Fecal Virus Excretion Detected by RT-PCR OR 4-Fold Rise In Anti-GII.4 Norovirus P Particle Antibody Titer,https://clinicaltrials.gov/study/NCT01609257,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.505149978319906,-0.22492319649399095
ctgov_api_trial_median_03151,NCT01609790,0.20864294209300271,115.0,5,1,4,0,chinn_log_hazard_ratio_to_d; event_count_or_to_d_from_count_measure; event_count_or_to_d_from_percent_measure,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE2,COMPLETED,2015-10-02,,NIH,BIOLOGICAL; OTHER,Six-month Progression-free Survival (Cohort 2),https://clinicaltrials.gov/study/NCT01609790,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.060697840353612,-0.680596301879215
ctgov_api_trial_median_03152,NCT01610284,0.1196010405519794,1147.0,10,5,5,0,chinn_log_hazard_ratio_to_d,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2015-04-29,,INDUSTRY,DRUG,"Progression Free Survival (PFS) Based on Local Investigator Assessment - Full Analysis Set (FAS) in Full Population, Main Study Cohort and PI3K Unknown Cohort",https://clinicaltrials.gov/study/NCT01610284,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,3.0595634179012676,-0.9222650418859278
ctgov_api_trial_median_03153,NCT01610414,0.6305838911996184,1721.0,1,1,0,0,event_count_or_to_d_from_count_measure,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2016-11-04,,INDUSTRY,BIOLOGICAL,Number of Subjects With Confirmed Herpes Zoster (HZ) Episode,https://clinicaltrials.gov/study/NCT01610414,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,3.2357808703275603,-0.20025712786733066
ctgov_api_trial_median_03154,NCT01610596,1.912210641335923,71.0,1,1,0,0,event_count_or_to_d_from_percent_measure,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE2,COMPLETED,2012-02,,INDUSTRY,DRUG,Overall Disease Severity Score (Success),https://clinicaltrials.gov/study/NCT01610596,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.8512583487190752,0.28153573068648013
ctgov_api_trial_median_03155,NCT01610700,0.16952519987114456,154.0,17,1,16,0,chinn_log_odds_ratio_to_d; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2002-07,,INDUSTRY,DRUG,Change From Baseline in Composite Primary Impairment Visual Analogue Scale Score at the End of 6 Weeks of Treatment,https://clinicaltrials.gov/study/NCT01610700,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.187520720836463,-0.7707657349150643
ctgov_api_trial_median_03156,NCT01611090,0.8126771375566288,578.0,1,1,0,0,chinn_log_hazard_ratio_to_d,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2019-01-23,,INDUSTRY,DRUG,Progression-free Survival (PFS),https://clinicaltrials.gov/study/NCT01611090,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.761927838420529,-0.0900819577599793
ctgov_api_trial_median_03157,NCT01611155,0.05111832292004858,41.0,3,1,2,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,NA,COMPLETED,2014-03-07,,OTHER,DRUG; OTHER,"Cycle 1 Sensory Neuropathy Score (Items 31-36, 39, 40 and 48) of the European Organization for Research and Treatment of Cancer (EORTC) Quality of Life Questionnaire (QLQ)-CIPN20",https://clinicaltrials.gov/study/NCT01611155,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.6127838567197355,-1.2914234028644491
ctgov_api_trial_median_03158,NCT01611883,0.3660195327143036,150.0,7,0,7,0,event_count_or_to_d_from_percent_measure; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE4,COMPLETED,2014-01-16,,INDUSTRY,DRUG,Percent Change in High-density Lipoprotein Cholesterol (HDL-C) From Baseline,https://clinicaltrials.gov/study/NCT01611883,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.1760912590556813,-0.43649573776491346
ctgov_api_trial_median_03159,NCT01612221,0.09448794001299597,99.0,4,1,3,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE2,COMPLETED,2016-02,,OTHER,DRUG; OTHER,UV-induced Oxidative Stress in Irradiated and Unirradiated Nevi,https://clinicaltrials.gov/study/NCT01612221,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.99563519459755,-1.0246236192160663
ctgov_api_trial_median_03160,NCT01614249,0.1858409049312391,182.0,1,1,0,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,NA,COMPLETED,2013-07,,OTHER,DIETARY_SUPPLEMENT,Change in BDI-II Depressive Symptom Scores,https://clinicaltrials.gov/study/NCT01614249,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.2600713879850747,-0.7308586884548787
ctgov_api_trial_median_03161,NCT01614457,0.3100074448669747,69.0,5,1,4,0,chinn_log_hazard_ratio_to_d; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2013-10,,INDUSTRY,DRUG,Absolute Change From Baseline in Percent Predicted Forced Expiratory Volume in 1 Second (FEV1) Through Week 24,https://clinicaltrials.gov/study/NCT01614457,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.8388490907372552,-0.5086278764050123
ctgov_api_trial_median_03162,NCT01614899,0.1792387517862712,287.5,10,2,8,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2014-11-17,,INDUSTRY,DRUG,Change From Baseline in the Positive and Negative Syndrome Scale (PANSS) Total Score at Week 6,https://clinicaltrials.gov/study/NCT01614899,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.4586378490256493,-0.7465680891632691
ctgov_api_trial_median_03163,NCT01616459,0.4512343332447001,433.0,4,4,0,0,event_count_or_to_d_from_percent_measure,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE2,COMPLETED,2013-04-25,,INDUSTRY,BIOLOGICAL,Percentage (%) of Subjects (Prevnar13 and 11Pn Groups) With Antibody Concentration ≥ 0.2 μg/mL for Anti-19A Pneumococcal Serotype,https://clinicaltrials.gov/study/NCT01616459,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.6364878963533656,-0.3455978634319724
ctgov_api_trial_median_03164,NCT01616654,0.36379011887792906,122.0,12,12,0,0,event_count_or_to_d_from_percent_measure; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE2,COMPLETED,2013-07-24,,INDUSTRY,DRUG,Absolute Change From Baseline in Total Lesion Lesion Counts at Week 12 Using Last Observation Carried Forward (LOCF),https://clinicaltrials.gov/study/NCT01616654,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.0863598306747484,-0.43914910124578815
ctgov_api_trial_median_03165,NCT01617187,0.10698223723175923,195.0,224,3,221,0,event_count_or_to_d_from_percent_measure; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2014-08-11,,INDUSTRY,DRUG,Change From Baseline in PANSS Total Score at Day 42,https://clinicaltrials.gov/study/NCT01617187,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.290034611362518,-0.9706883243018319
ctgov_api_trial_median_03166,NCT01617434,0.38539090126359443,429.0,6,1,5,0,chinn_log_odds_ratio_to_d; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2013-10,,INDUSTRY,DRUG,Change in Glycosylated Haemoglobin (HbA1c) From Baseline to Week 26,https://clinicaltrials.gov/study/NCT01617434,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.632457292184724,-0.4140985428659808
ctgov_api_trial_median_03167,NCT01617655,0.7557753790949885,106.0,17,1,16,0,chinn_log_odds_ratio_to_d; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2014-05,,INDUSTRY,DRUG,Percent Change From Baseline in Calculated LDL-C at Week 24 - ITT Analysis,https://clinicaltrials.gov/study/NCT01617655,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.0253058652647704,-0.12160726020592222
ctgov_api_trial_median_03168,NCT01618162,0.31553736206140576,435.0,1,1,0,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2013-10-23,,INDUSTRY,DRUG,Change in Glycosylated Haemoglobin (HbA1c),https://clinicaltrials.gov/study/NCT01618162,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.6384892569546374,-0.5009492095532442
ctgov_api_trial_median_03169,NCT01618695,0.41298235445199905,349.0,9,3,6,0,event_count_or_to_d_from_percent_measure; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2014-09-15,,INDUSTRY,DRUG,Core Phase: Percent Change in Seizure Frequency (For All Partial Seizures) Per 28 Days in the Randomization Phase Relative to Pre-randomization Phase (Baseline),https://clinicaltrials.gov/study/NCT01618695,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.5428254269591797,-0.3840685041010842
ctgov_api_trial_median_03170,NCT01618708,0.034259172372072086,357.0,1,1,0,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,NA,COMPLETED,2015-06,,INDUSTRY,DEVICE,Change From Baseline in Western Ontario and McMaster Universities Osteoarthritis Index (WOMAC) A1 Subscore (Walking Pain) Over 26 Weeks,https://clinicaltrials.gov/study/NCT01618708,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.552668216112193,-1.465223132864487
