point_id,plot_name,source_layer,source_family,source_label,citation_key,row_unit,unit_id,row_label,D,N,support_or_significance,source_file,source_row_number,study_type,allocation,trial_phase,completion_year,outcome_type,outcome_id,p_value,method,param_type,param_value,phase_2plus_flag,admission_reason,log10_N,log10_D,two_sample_p05_boundary_D,above_two_sample_p05_curve
ctgov_primary_randomized_00035,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT00069121,Disease-Free Survival (DFS) [Time to Event],0.1332917605422068,1886.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,24851,Interventional,Randomized,Phase 3,2011.0,Primary,3,0.0038,Log Rank,Hazard Ratio (HR),0.8,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,3.2755416884013098,-0.875196695759805,0.09026247599081128,True
ctgov_primary_randomized_00036,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT00069641,Ranked Adjusted 2-Component Composite Variable Score Based on Change From Baseline to Week 53,0.5743104960998904,96.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,24848,Interventional,Randomized,Phase 2/Phase 3,2005.0,Primary,5,0.0049,ANCOVA,Mean Difference (Net),18.96,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,1.9822712330395684,-0.24085324647939593,0.4000759730296092,True
ctgov_primary_randomized_00037,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT00069823,"Episodes of Poor Asthma Control (EPAC) From Diary Cards, According to Definition That Did Not Include Use of Beta-agonists as a Criterion",0.0438272713101982,403.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,49278,Interventional,Randomized,Phase 3,2008.0,Primary,3,0.66,Negative binomial regression,Incidence-Rate Ratio,1.1,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,2.6053050461411096,-1.3582555677173342,0.1952655205878979,False
ctgov_primary_randomized_00038,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT00071721,Presence of Agitation and/or Psychosis Measured by the Neuropsychiatric Inventory (NPI) Combined With an Assessment of the Clinical Significance of Behavioral Change Rated by the Study Clinician,0.017066569166114,313.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,49501,Interventional,Randomized,Phase 3,2009.0,Primary,1,0.88,Cox Proportional Hazards,Cox Proportional Hazard,0.958,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,2.4955443375464483,-1.7678537748418566,0.22156742879782282,False
ctgov_primary_randomized_00039,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT00073021,"Percentage of Treatment Success Patients at Week 6, ITT (Intent to Treat) Population",0.2138077583935614,386.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,24918,Interventional,Randomized,Phase 3,2003.0,Primary,1,0.0357,Chi-squared,Difference in Success Rates,12.543,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,2.586587304671755,-0.6699765396960968,0.19951908035795005,True
ctgov_primary_randomized_00040,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT00074412,HIV Infection in Infants Determined to be HIV Uninfected at 6 Weeks Enrolled in Each Arm of the Study,0.0874713678720947,2026.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,24869,Interventional,Randomized,Phase 3,2011.0,Primary,1,0.049,Z-test,Z statistic,1.973,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,3.3066394410242617,-1.0581340819500156,0.08708800986575214,True
ctgov_primary_randomized_00041,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT00075764,Time to Tumor Progression,0.2045942672731652,695.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,24864,Interventional,Randomized,Phase 3,2018.0,Primary,1,0.007,Log Rank,Hazard Ratio (HR),0.8,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,2.8419848045901137,-0.6891065393751336,0.14869134310640392,True
ctgov_primary_randomized_00042,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT00077675,Clinical Response Which is Measured at Test of Cure (TOC) in the Clinically Evaluable (CE) Population,0.0882049720190104,201.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,49460,Interventional,Randomized,Phase 2,2004.0,Primary,1,0.5318,2-sided 95% confidence interval calculat,,,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,2.303196057420489,-1.0545069334672765,0.2764904007472153,False
ctgov_primary_randomized_00043,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT00077766,Mean Change in Hemoglobin Concentration (g/dL) From Baseline to Evaluation Period,0.4398185107347843,313.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,317,Interventional,Randomized,Phase 3,2005.0,Primary,1,< 0.0001,"ANCOVA, CI for difference between groups",Mean Difference (Final Values),0.18,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,2.4955443375464483,-0.35672649634676423,0.22156742879782282,True
ctgov_primary_randomized_00044,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT00078286,Symptoms of Depression in Congestive Heart Failure Patients With Clinical Depression After Treatment With Sertraline or Placebo,0.0127725899014937,469.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,49297,Interventional,Randomized,Phase 2/Phase 3,2008.0,Primary,1,0.89,Mixed Models Analysis,Difference in mean change score,-0.3,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,2.6711728427150834,-1.8937210317981577,0.18100545576468416,False
ctgov_primary_randomized_00045,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT00078338,Time to First Relapse,0.0335382902772969,764.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,49461,Interventional,Randomized,Phase 4,2006.0,Primary,1,0.643,Cox proportional hazards model,Hazard Ratio (HR),0.943,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,2.8830933585756897,-1.4744590807299771,0.14181801665009316,False
ctgov_primary_randomized_00046,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT00078377,Change From Baseline in Clinical Global Impression of Change (CGI-C) Score at 12 Weeks,0.5557988409161563,196.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,339,Interventional,Randomized,Phase 3,2005.0,Primary,2,<0.0001,Cochran-Mantel-Haenszel,,,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,2.292256071356476,-0.255082363251778,0.27999485493429344,True
ctgov_primary_randomized_00047,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT00078819,Percentage of Participants Achieving a ≥ 75% Improvement in Psoriasis Area and Severity Index Score (PASI 75) at Week 12,0.5356787823413212,211.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,318,Interventional,Randomized,Phase 3,2007.0,Primary,1,<0.0001,Cochran-Mantel-Haenszel,,,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,2.3242824552976926,-0.2710955552223863,0.2698589703890065,True
ctgov_primary_randomized_00048,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT00079001,Time to First Skeletal Related Event,0.0684116762862142,645.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,49522,Interventional,Randomized,Phase 3,2014.0,Primary,1,0.385,Log Rank,Hazard Ratio (HR),0.97,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,2.8095597146352675,-1.164869767959696,0.15434701305309792,False
ctgov_primary_randomized_00049,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT00080301,Progression-free Survival (PFS) Per Independent Radiology Review Committee (IRRC),0.263672852386202,752.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,24929,Interventional,Randomized,Phase 3,2008.0,Primary,1,0.0003,Log Rank,Hazard Ratio (HR),0.75,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,2.876217840591642,-0.578934582629006,0.14294506497055726,True
ctgov_primary_randomized_00050,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT00082381,Change in Glycosylated Hemoglobin (HbA1c),0.0629238117001448,551.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,49538,Interventional,Randomized,Phase 3,2008.0,Primary,1,0.4602,ANCOVA,Mean Difference (Final Values),0.05,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,2.741151598851785,-1.20118497724075,0.1669945459338274,False
ctgov_primary_randomized_00051,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT00082407,Change in Glcosylated Hemoglobin (HbA1c),0.1016482331174753,505.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,49529,Interventional,Randomized,Phase 3,2008.0,Primary,1,0.2534,ANCOVA,Mean Difference (Final Values),-0.1,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,2.7032913781186614,-0.9929001660077404,0.1744345051862086,False
