source_dataset,project,pair_id,original_title,replication_title,original_doi,replication_doi,outcome,D_original,N_original,D_replication,N_replication,original_sig_05,replication_sig_05,n_ratio,d_ratio,category,appendix_row_num,smaller_N_paper_title,larger_N_paper_title,smaller_N_paper_doi,larger_N_paper_doi,D_smaller_N,N_smaller_N,D_larger_N,N_larger_N,D_larger_N_minus_smaller_N
FReD filtered pair table,FReD OpenMKT,fred_openmkt11_1232,Did They Earn It? Observing Unearned Luxury Consumption Decreases Brand Attitude When Observers Value Fairness,Empirical audit and review and an assessment of evidentiary value in research on the psychological consequences of scarcity,10.1002/jcpy.1028,10.1073/pnas.2103313118,"Unearned luxury consumption will lead to lower brand attitude than earned luxury consumption when consumers' fairness concerns are salient, but less so when fairness concerns are not salient (attitude toward the brands in the unspecified condition when fairness was salient)",0.42,251.0,0.241006194453845,283.0,True,True,1.1274900398406376,0.5738242725091548,shrunk_still_sig,,Did They Earn It? Observing Unearned Luxury Consumption Decreases Brand Attitude When Observers Value Fairness,Empirical audit and review and an assessment of evidentiary value in research on the psychological consequences of scarcity,10.1002/jcpy.1028,10.1073/pnas.2103313118,0.42,251.0,0.241006194453845,283.0,-0.178993805546155
FReD filtered pair table,FReD OpenMKT,fred_openmkt11_1236,Did They Earn It? Observing Unearned Luxury Consumption Decreases Brand Attitude When Observers Value Fairness,Empirical audit and review and an assessment of evidentiary value in research on the psychological consequences of scarcity,10.1002/jcpy.1028,10.1073/pnas.2103313118,"Unearned luxury consumption will lead to lower brand attitude than earned luxury consumption when consumers' fairness concerns are salient, but less so when fairness concerns are not salient (attitude toward the brands in the unspecified vs. unearned when fairness was not salient)",0.43,251.0,0.0033699357378103,319.0,True,False,1.2709163346613546,0.0078370598553729,shrunk_below_sig,,Did They Earn It? Observing Unearned Luxury Consumption Decreases Brand Attitude When Observers Value Fairness,Empirical audit and review and an assessment of evidentiary value in research on the psychological consequences of scarcity,10.1002/jcpy.1028,10.1073/pnas.2103313118,0.43,251.0,0.0033699357378103,319.0,-0.4266300642621897
FReD filtered pair table,FReD OpenMKT,fred_openmkt11_1241,Did They Earn It? Observing Unearned Luxury Consumption Decreases Brand Attitude When Observers Value Fairness,Empirical audit and review and an assessment of evidentiary value in research on the psychological consequences of scarcity,10.1002/jcpy.1028,10.1073/pnas.2103313118,"Unearned luxury consumption will lead to lower brand attitude than earned luxury consumption when consumers' fairness concerns are salient, but less so when fairness concerns are not salient (unearned resources led to lower brand attitude compared to earned or unspecified resources when fairness was salient)",0.51,251.0,0.2131056076221364,604.0,True,True,2.406374501992032,0.4178541325924245,shrunk_still_sig,,Did They Earn It? Observing Unearned Luxury Consumption Decreases Brand Attitude When Observers Value Fairness,Empirical audit and review and an assessment of evidentiary value in research on the psychological consequences of scarcity,10.1002/jcpy.1028,10.1073/pnas.2103313118,0.51,251.0,0.2131056076221364,604.0,-0.29689439237786364
FReD filtered pair table,FReD OpenMKT,fred_openmkt11_1231,Did They Earn It? Observing Unearned Luxury Consumption Decreases Brand Attitude When Observers Value Fairness,Empirical audit and review and an assessment of evidentiary value in research on the psychological consequences of scarcity,10.1002/jcpy.1028,10.1073/pnas.2103313118,"Unearned luxury consumption will lead to lower brand attitude than earned luxury consumption when consumers' fairness concerns are salient, but less so when fairness concerns are not salient (attitude toward the brands in the unearned and earned conditions when fairness was salient)",0.58,251.0,0.3113990928339284,283.0,True,True,1.1274900398406376,0.5368949876447042,shrunk_still_sig,,Did They Earn It? Observing Unearned Luxury Consumption Decreases Brand Attitude When Observers Value Fairness,Empirical audit and review and an assessment of evidentiary value in research on the psychological consequences of scarcity,10.1002/jcpy.1028,10.1073/pnas.2103313118,0.58,251.0,0.3113990928339284,283.0,-0.26860090716607155
FReD filtered pair table,FReD OpenMKT,fred_openmkt11_1235,Did They Earn It? Observing Unearned Luxury Consumption Decreases Brand Attitude When Observers Value Fairness,Empirical audit and review and an assessment of evidentiary value in research on the psychological consequences of scarcity,10.1002/jcpy.1028,10.1073/pnas.2103313118,"Unearned luxury consumption will lead to lower brand attitude than earned luxury consumption when consumers' fairness concerns are salient, but less so when fairness concerns are not salient (attitude toward the brands in the unspecified vs. earned when fairness was not salient)",0.6,251.0,0.1651268511527087,319.0,True,False,1.2709163346613546,0.2752114185878478,shrunk_below_sig,,Did They Earn It? Observing Unearned Luxury Consumption Decreases Brand Attitude When Observers Value Fairness,Empirical audit and review and an assessment of evidentiary value in research on the psychological consequences of scarcity,10.1002/jcpy.1028,10.1073/pnas.2103313118,0.6,251.0,0.1651268511527087,319.0,-0.4348731488472913
FReD filtered pair table,FReD OpenMKT,fred_openmkt11_1246,Did They Earn It? Observing Unearned Luxury Consumption Decreases Brand Attitude When Observers Value Fairness,Empirical audit and review and an assessment of evidentiary value in research on the psychological consequences of scarcity,10.1002/jcpy.1028,10.1073/pnas.2103313118,"Unearned luxury consumption will lead to lower brand attitude than earned luxury consumption when consumers' fairness concerns are salient, but less so when fairness concerns are not salient (effect of prestige perceptions on brand attitude)",0.6134880723206033,251.0,0.8367901147601274,604.0,True,True,2.406374501992032,1.3639875859278785,grew,,Did They Earn It? Observing Unearned Luxury Consumption Decreases Brand Attitude When Observers Value Fairness,Empirical audit and review and an assessment of evidentiary value in research on the psychological consequences of scarcity,10.1002/jcpy.1028,10.1073/pnas.2103313118,0.6134880723206033,251.0,0.8367901147601274,604.0,0.22330204243952412
FReD filtered pair table,FReD OpenMKT,fred_openmkt21_1223,Brain Drain: The Mere Presence of One’s Own Smartphone Reduces Available Cognitive Capacity,Reexamining the “brain drain” effect: A replication of Ward et al. (2017),10.1086/691462,10.1016/j.actpsy.2022.103717,"The mere presence of one’s own smartphone may occupy limited-capacity cognitive resources, thereby leaving fewer resources available for other tasks and undercutting cognitive performance",0.0275763716569866,275.0,0.0632771997168332,383.0,False,False,1.3927272727272728,2.2946165834982684,grew,,Brain Drain: The Mere Presence of One’s Own Smartphone Reduces Available Cognitive Capacity,Reexamining the “brain drain” effect: A replication of Ward et al. (2017),10.1086/691462,10.1016/j.actpsy.2022.103717,0.0275763716569866,275.0,0.0632771997168332,383.0,0.0357008280598466
FReD filtered pair table,FReD OpenMKT,fred_openmkt21_1265,Brain Drain: The Mere Presence of One’s Own Smartphone Reduces Available Cognitive Capacity,Reexamining the “brain drain” effect: A replication of Ward et al. (2017),10.1086/691462,10.1016/j.actpsy.2022.103717,"The mere presence of one’s own smartphone may occupy limited-capacity cognitive resources, thereby leaving fewer resources available for other tasks and undercutting cognitive performance",0.3267662477951968,275.0,0.0632771997168332,383.0,True,False,1.3927272727272728,0.1936466821276251,shrunk_below_sig,,Brain Drain: The Mere Presence of One’s Own Smartphone Reduces Available Cognitive Capacity,Reexamining the “brain drain” effect: A replication of Ward et al. (2017),10.1086/691462,10.1016/j.actpsy.2022.103717,0.3267662477951968,275.0,0.0632771997168332,383.0,-0.2634890480783636
FReD filtered pair table,FReD OpenMKT,fred_openmkt2_912,Sound symbolism effects across languages: Implications for global brand names,Evaluating replicability of ten influential research on sensory marketing,10.1016/j.ijresmar.2012.03.002,10.3389/fcomm.2022.1048896,Particular words will be preferred as brand names when the phonetic connotations of the words are consistent with the product attributes (Vowel sound-product category interaction),0.8343445272731976,368.0,0.5186019595738572,823.0,True,True,2.2364130434782608,0.6215681203887687,shrunk_still_sig,,Sound symbolism effects across languages: Implications for global brand names,Evaluating replicability of ten influential research on sensory marketing,10.1016/j.ijresmar.2012.03.002,10.3389/fcomm.2022.1048896,0.8343445272731976,368.0,0.5186019595738572,823.0,-0.3157425676993404
FReD filtered pair table,FReD OpenMKT,fred_openmkt12_899,Seeking Lasting Enjoyment with Limited Money: Financial Constraints Increase Preference for Material Goods over Experiences,Empirical audit and review and an assessment of evidentiary value in research on the psychological consequences of scarcity,10.1093/jcr/ucv007,10.1073/pnas.2103313118,The consideration of financial constraints shifts consumers’ preferences toward material goods rather than experiences. (I.e. Inducing financial scarcity will lead individuals to prefer purchasing material goods over experiences.,0.2629068276024797,377.0,0.5566669867261639,688.0,True,True,1.8249336870026525,2.117354622557978,grew,,Seeking Lasting Enjoyment with Limited Money: Financial Constraints Increase Preference for Material Goods over Experiences,Empirical audit and review and an assessment of evidentiary value in research on the psychological consequences of scarcity,10.1093/jcr/ucv007,10.1073/pnas.2103313118,0.2629068276024797,377.0,0.5566669867261639,688.0,0.2937601591236842
FReD filtered pair table,FReD OpenMKT,fred_openmkt12_900,Seeking Lasting Enjoyment with Limited Money: Financial Constraints Increase Preference for Material Goods over Experiences,Empirical audit and review and an assessment of evidentiary value in research on the psychological consequences of scarcity,10.1093/jcr/ucv007,10.1073/pnas.2103313118,The consideration of financial constraints shifts consumers’ preferences toward material goods rather than experiences. (I.e. Inducing financial scarcity will lead individuals to prefer purchasing material goods over experiences.,0.3269250678672408,377.0,0.2707762094439145,688.0,True,True,1.8249336870026525,0.8282515966437684,shrunk_still_sig,,Seeking Lasting Enjoyment with Limited Money: Financial Constraints Increase Preference for Material Goods over Experiences,Empirical audit and review and an assessment of evidentiary value in research on the psychological consequences of scarcity,10.1093/jcr/ucv007,10.1073/pnas.2103313118,0.3269250678672408,377.0,0.2707762094439145,688.0,-0.05614885842332629
FReD filtered pair table,FReD OpenMKT,fred_openmkt12_898,Seeking Lasting Enjoyment with Limited Money: Financial Constraints Increase Preference for Material Goods over Experiences,Empirical audit and review and an assessment of evidentiary value in research on the psychological consequences of scarcity,10.1093/jcr/ucv007,10.1073/pnas.2103313118,The consideration of financial constraints shifts consumers’ preferences toward material goods rather than experiences. (I.e. Inducing financial scarcity will lead individuals to prefer purchasing material goods over experiences.,0.7583139191654074,377.0,0.7552039092896793,688.0,True,True,1.8249336870026525,0.9958987830802962,shrunk_still_sig,,Seeking Lasting Enjoyment with Limited Money: Financial Constraints Increase Preference for Material Goods over Experiences,Empirical audit and review and an assessment of evidentiary value in research on the psychological consequences of scarcity,10.1093/jcr/ucv007,10.1073/pnas.2103313118,0.7583139191654074,377.0,0.7552039092896793,688.0,-0.0031100098757280703
FReD filtered pair table,FReD SoSci submissions,fred_soscisubmission83_1268,Standing enhances cognitive control and alters visual search,The Influence of Posture on Attention,10.3758/s13414-019-01723-6,10.1027/1618-3169/a000567,Visual cognition between seated and standing postures with posture by set sizeinteraction main effects,1.4675987714106855,12.0,0.0632771997168332,50.0,True,False,4.166666666666667,0.0431161438326975,shrunk_below_sig,,Standing enhances cognitive control and alters visual search,The Influence of Posture on Attention,10.3758/s13414-019-01723-6,10.1027/1618-3169/a000567,1.4675987714106855,12.0,0.0632771997168332,50.0,-1.4043215716938524
FReD filtered pair table,FReD SoSci submissions,fred_soscisubmission83_1266,Standing enhances cognitive control and alters visual search,The Influence of Posture on Attention,10.3758/s13414-019-01723-6,10.1027/1618-3169/a000567,Visual cognition between seated and standing postures with posture by congruency interaction main effects,1.2163272811190748,14.0,0.089532296207169,50.0,True,False,3.571428571428572,0.073608721597361,shrunk_below_sig,,Standing enhances cognitive control and alters visual search,The Influence of Posture on Attention,10.3758/s13414-019-01723-6,10.1027/1618-3169/a000567,1.2163272811190748,14.0,0.089532296207169,50.0,-1.1267949849119059
FReD filtered pair table,FReD SoSci submissions,fred_soscisubmission89_1415,Standing enhances cognitive control and alters visual search,Does body posture reduce the Stroop effect? Evidence from two conceptual replications and a meta-analysis,10.3758/s13414-019-01723-6,10.1016/j.actpsy.2022.103497,"standing compared to sitting, on cognitive control and selective visual attention",1.2163272811190748,14.0,0.408248290463863,38.0,True,False,2.7142857142857144,0.3356401659331825,shrunk_below_sig,,Standing enhances cognitive control and alters visual search,Does body posture reduce the Stroop effect? Evidence from two conceptual replications and a meta-analysis,10.3758/s13414-019-01723-6,10.1016/j.actpsy.2022.103497,1.2163272811190748,14.0,0.408248290463863,38.0,-0.8080789906552118
FReD filtered pair table,FReD SoSci submissions,fred_soscisubmission15_1044,Mental fatigue impairs physical performance in humans,Does mental fatigue impair physical performance? A replication study,10.1152/japplphysiol.91324.2008,10.31236/osf.io/tzn6d,Mental fatigue impairs physical performance in humans,0.348,16.0,0.128,30.0,False,False,1.875,0.367816091954023,shrunk_below_sig,,Mental fatigue impairs physical performance in humans,Does mental fatigue impair physical performance? A replication study,10.1152/japplphysiol.91324.2008,10.31236/osf.io/tzn6d,0.348,16.0,0.128,30.0,-0.21999999999999997
