pair_chase_task_id	figure1_replication_pair_id	dn_pair_check_id	plot_universe_id	source_family_key	source_family_label	project	source_dataset	native_pair_id	pair_result_status	current_plot_rule_status	current_plot_rule_blockers	included_in_current_figure1	original_title	replication_title	original_doi	replication_doi	outcome_label	D_original	N_original	D_replication	N_replication	D_larger_N_minus_smaller_N	d_ratio	n_ratio	source_result_promotion_status	value_verification_state	target_acquisition_state	source_artifact_local_path	source_artifact_sha256	source_artifact_access_status	strict_original_result_check_id	strict_replication_result_check_id	pair_chase_priority	pair_chase_route	pair_chase_blocker	next_action	source_object_seed_urls_json	local_corpus_artifact_paths_json	search_query_original	search_query_replication	search_query_pair	created_at
figure1_pair_chase_7799fcd713092d2a	fig1_pair_aaed0df37cdece9c	dn_pair_aaed0df37cdece9c	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_105	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_N_lt_10	false	paper_24_experiment_2	paper_24_experiment_2			PTEN-3'UTR luciferase reporter activity of EV vs VAPA-3'UTR1	4.625142	8.0	1.441733	12.0	-3.183409	0.3117164835155331	1.5	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_5c1d4ef54167655e	dn_result_b4f15bf12a4cd55b	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_24_experiment_2"" effect size sample size"	"""paper_24_experiment_2"" replication effect size sample size"	"""paper_24_experiment_2"" ""paper_24_experiment_2"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_327145651d162756	fig1_pair_abf3eb3ba9fa9e04	dn_pair_abf3eb3ba9fa9e04	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_126	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_N_lt_10	false	paper_24_experiment_4	paper_24_experiment_4			cell proliferation of siNC vs siPTEN in DU145 cells	5.480214	6.0	1.624701	10.0	-3.855513	0.2964667073220133	1.6666666666666667	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_43a1425ca4f50610	dn_result_65d469c1508f907f	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_24_experiment_4"" effect size sample size"	"""paper_24_experiment_4"" replication effect size sample size"	"""paper_24_experiment_4"" ""paper_24_experiment_4"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_89e0b1c11e44e42f	fig1_pair_aef71aac868a59cd	dn_pair_aef71aac868a59cd	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_68	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_N_lt_10 | blocked_replication_N_le_original_N	false	paper_9_experiment_3	paper_9_experiment_3			Tumorigenicity frequency between TOP-GFPlow vs TOP-GFPlow + MFCM (450 culture)	1.127193	8.0	0.8191387	8.0	-0.3080542999999999	0.726706695304176	1.0	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_de2a4381150f128e	dn_result_44fd7c784c94b3d8	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_9_experiment_3"" effect size sample size"	"""paper_9_experiment_3"" replication effect size sample size"	"""paper_9_experiment_3"" ""paper_9_experiment_3"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_13d95c2c55f877aa	fig1_pair_af81c0cf6068fcff	dn_pair_af81c0cf6068fcff	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_125	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_N_lt_10	false	paper_24_experiment_4	paper_24_experiment_4			cell proliferation of siNC vs siCNOT6L in DU145 cells	3.147803	6.0	0.6520032	10.0	-2.4957998000000003	0.20712960753897242	1.6666666666666667	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_36f839563c01f844	dn_result_2c06c5b0132d9d63	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_24_experiment_4"" effect size sample size"	"""paper_24_experiment_4"" replication effect size sample size"	"""paper_24_experiment_4"" ""paper_24_experiment_4"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_7084dfe5bbbb48b4	fig1_pair_b0233c20bbfe0343	dn_pair_b0233c20bbfe0343	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_49	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	paper_9_experiment_2	paper_9_experiment_2			Clonogenic frequency between TOP-GFPlow vs TOP-GFPhigh (450 culture)	1.936373	18.0	1.65152	18.0	-0.2848529999999998	0.8528935282613423	1.0	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_0e2f6303e27f9b7f	dn_result_5f2d7e1e3c5cc69b	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_9_experiment_2"" effect size sample size"	"""paper_9_experiment_2"" replication effect size sample size"	"""paper_9_experiment_2"" ""paper_9_experiment_2"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_b18b97ff9ff118a9	fig1_pair_b3f28d822e23da65	dn_pair_b3f28d822e23da65	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_61	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	paper_9_experiment_2	paper_9_experiment_2			Clonogenic frequency between TOP-GFPlow + MFCM vs TOP-GFPlow + MFCM + PHA (450 culture)	1.45847	18.0	0.4652233	18.0	-0.9932466999999999	0.31898036983962647	1.0	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_0859b43b674632e4	dn_result_78497abb35d4a84a	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_9_experiment_2"" effect size sample size"	"""paper_9_experiment_2"" replication effect size sample size"	"""paper_9_experiment_2"" ""paper_9_experiment_2"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_7e07006e0a141040	fig1_pair_b6f27ce8e540091c	dn_pair_b6f27ce8e540091c	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_104	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_N_lt_10	false	paper_24_experiment_2	paper_24_experiment_2			PTEN-3'UTR luciferase reporter activity of EV vs SERINC1-3'UTR	2.704109	8.0	1.917353	12.0	-0.7867559999999998	0.7090516691449938	1.5	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_ee9448af2471b3cb	dn_result_3fc3a5bfa2a1b61d	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_24_experiment_2"" effect size sample size"	"""paper_24_experiment_2"" replication effect size sample size"	"""paper_24_experiment_2"" ""paper_24_experiment_2"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_8022a281639580f2	fig1_pair_b89e2ebdb23087f2	dn_pair_b89e2ebdb23087f2	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_87	dn_checked_numeric_pair	included_by_current_figure1_dn_rule		true	paper_19_experiment_2	paper_19_experiment_2			Overall survival of (+)-JQ1 vs vehicle control	25.92992	19.0	3.754594	24.0	-22.175326	0.1447977471584949	1.263157894736842	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_167e934eef00bcd3	dn_result_120f473756b8558f	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_19_experiment_2"" effect size sample size"	"""paper_19_experiment_2"" replication effect size sample size"	"""paper_19_experiment_2"" ""paper_19_experiment_2"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_bd4586a00bb92227	fig1_pair_baa1c24bd95be6ea	dn_pair_baa1c24bd95be6ea	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_66	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	paper_9_experiment_2	paper_9_experiment_2			Clonogenic frequency between TOP-GFPwhole vs TOP-GFPwhole + PHA (Co100 culture)	0.1510626	18.0	1.469347	18.0	1.3182844	9.726742423339727	1.0	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_3e90db6bcbd058c0	dn_result_7ed9fffe320f88f5	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_9_experiment_2"" effect size sample size"	"""paper_9_experiment_2"" replication effect size sample size"	"""paper_9_experiment_2"" ""paper_9_experiment_2"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_c4765e6d2c758525	fig1_pair_bd05b67d13934245	dn_pair_bd05b67d13934245	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_149	dn_checked_numeric_pair	included_by_current_figure1_dn_rule		true	paper_41_experiment_2	paper_41_experiment_2			Overall survival of germ-free Il10-/- mice mono-associated with E.coli NC101 or NC101deltapks	1.691181	20.0	1.945032	84.0	0.25385100000000005	1.1501027979855498	4.2	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_4e6ece12c12cfa83	dn_result_e70fc338586699f2	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_41_experiment_2"" effect size sample size"	"""paper_41_experiment_2"" replication effect size sample size"	"""paper_41_experiment_2"" ""paper_41_experiment_2"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_216f5a799ac3c199	fig1_pair_bf4c839db35e1bdc	dn_pair_bf4c839db35e1bdc	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_94	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	paper_20_experiment_2	paper_20_experiment_2			Percent of fibronectin fibers within +/- 20 degrees from LM-4175 + Cav1 WT vs LM-4175 + Cav1 KO	1.779157	18.0	0.86635	15.0	0.9128070000000001	0.48694409768221686	0.8333333333333334	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_bb8abe5e5f41c1ce	dn_result_d004643e33224e4f	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_20_experiment_2"" effect size sample size"	"""paper_20_experiment_2"" replication effect size sample size"	"""paper_20_experiment_2"" ""paper_20_experiment_2"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_dc09766b897d8550	fig1_pair_bfd9c529d4f32c3a	dn_pair_bfd9c529d4f32c3a	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_4	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_N_lt_10	false	paper_1_experiment_2	paper_1_experiment_2			DU145 cell proliferation between siPTEN+siPTENP1 and siPTENP1	17.08841	6.0	0.1037272	10.0	-16.984682799999998	0.0060700322616322995	1.6666666666666667	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_6b7f9ca820278761	dn_result_b9fc49ac4ff120ed	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_1_experiment_2"" effect size sample size"	"""paper_1_experiment_2"" replication effect size sample size"	"""paper_1_experiment_2"" ""paper_1_experiment_2"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_28da7d110e51bb14	fig1_pair_c0907244c575c8ba	dn_pair_c0907244c575c8ba	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_95	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	paper_20_experiment_2	paper_20_experiment_2			Correlation of percent of fibronectin fibers within +/- 20 degrees and number of metastasis	0.8422367	25.0	0.4674479	20.0	0.3747887999999999	0.5550077549458484	0.8	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_5cdef4e99e0a3d29	dn_result_41b8267b2e7cfaca	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_20_experiment_2"" effect size sample size"	"""paper_20_experiment_2"" replication effect size sample size"	"""paper_20_experiment_2"" ""paper_20_experiment_2"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_008ab72006e1fedf	fig1_pair_c16bf3641fa3dec8	dn_pair_c16bf3641fa3dec8	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_120	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_N_lt_10	false	paper_24_experiment_4	paper_24_experiment_4			cell proliferation of siNC vs siPTEN in wild-type HCT116 cells	8.193411	6.0	2.363073	8.0	-5.830337999999999	0.28841138324441434	1.3333333333333333	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_e4296ad3c7108278	dn_result_e2c33e96c394d6ef	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_24_experiment_4"" effect size sample size"	"""paper_24_experiment_4"" replication effect size sample size"	"""paper_24_experiment_4"" ""paper_24_experiment_4"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_cf8ba3ddfe9a6a77	fig1_pair_c1d909eb82b99654	dn_pair_c1d909eb82b99654	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_138	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_N_lt_10 | blocked_replication_N_le_original_N	false	paper_29_experiment_2	paper_29_experiment_2			Relative BCL2 expression of MV4;11 cells treated with I-BET151 vs K-562 cells treated with I-BET151	17.3413	6.0	14.06732	6.0	-3.27398	0.8112033123237589	1.0	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_2f8a02774ef111fb	dn_result_671d0e617d258d32	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_29_experiment_2"" effect size sample size"	"""paper_29_experiment_2"" replication effect size sample size"	"""paper_29_experiment_2"" ""paper_29_experiment_2"" replication original effect sample size"	2026-05-05T00:00:00
