artifact_id	parent_corpus_database_id	artifact_role	file_name	sample_kind	sample_status	candidate_parser_family	mirror_local_path	sample_path	estimated_rows_or_members	column_count	columns_preview	pair_signal_count	effect_signal_count	n_signal_count	identity_signal_count	priority_score	parser_priority	recommended_next_stage	routing_basis	queued_at
source_artifact_846613ca74968c7c	repo_search_dataverse_4450c811f725	data_file	DTM_38_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_846613ca74968c7c__DTM_38_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_846613ca74968c7c.json	1114	720	V1; V2; V3; V4; V5; V6; V7; V8; V9; V10; V11; V12; V13; V14; V15; V16; V17; V18; V19; V20; V21; V22; V23; V24; V25; V26; V27; V28; V29; V30; V31; V32; V33; V34; V35; V36; V37; V38; V39; V40	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:19
source_artifact_afef62172826376d	repo_search_dataverse_4450c811f725	data_file	DTM_39_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_afef62172826376d__DTM_39_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_afef62172826376d.json	1594	207	V1; V2; V3; V4; V5; V6; V7; V8; V9; V10; V11; V12; V13; V14; V15; V16; V17; V18; V19; V20; V21; V22; V23; V24; V25; V26; V27; V28; V29; V30; V31; V32; V33; V34; V35; V36; V37; V38; V39; V40	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:20
source_artifact_63ab6c66ca9f3ccd	repo_search_dataverse_4450c811f725	data_file	DTM_40_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_63ab6c66ca9f3ccd__DTM_40_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_63ab6c66ca9f3ccd.json	2153	668	V1; V2; V3; V4; V5; V6; V7; V8; V9; V10; V11; V12; V13; V14; V15; V16; V17; V18; V19; V20; V21; V22; V23; V24; V25; V26; V27; V28; V29; V30; V31; V32; V33; V34; V35; V36; V37; V38; V39; V40	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:20
source_artifact_93ccd985e665da07	repo_search_dataverse_4450c811f725	data_file	DTM_41_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_93ccd985e665da07__DTM_41_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_93ccd985e665da07.json	1018	482	V1; V2; V3; V4; V5; V6; V7; V8; V9; V10; V11; V12; V13; V14; V15; V16; V17; V18; V19; V20; V21; V22; V23; V24; V25; V26; V27; V28; V29; V30; V31; V32; V33; V34; V35; V36; V37; V38; V39; V40	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:20
source_artifact_6975650fc2be74ce	repo_search_dataverse_4450c811f725	data_file	DTM_42_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_6975650fc2be74ce__DTM_42_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_6975650fc2be74ce.json	912	1091	V1; V2; V3; V4; V5; V6; V7; V8; V9; V10; V11; V12; V13; V14; V15; V16; V17; V18; V19; V20; V21; V22; V23; V24; V25; V26; V27; V28; V29; V30; V31; V32; V33; V34; V35; V36; V37; V38; V39; V40	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:20
source_artifact_7bfbad389fd389ff	repo_search_dataverse_4450c811f725	data_file	DTM_43_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_7bfbad389fd389ff__DTM_43_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_7bfbad389fd389ff.json	1852	208	V1; V2; V3; V4; V5; V6; V7; V8; V9; V10; V11; V12; V13; V14; V15; V16; V17; V18; V19; V20; V21; V22; V23; V24; V25; V26; V27; V28; V29; V30; V31; V32; V33; V34; V35; V36; V37; V38; V39; V40	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:20
source_artifact_1b7a53c907d4cf49	repo_search_dataverse_4450c811f725	data_file	DTM_44_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_1b7a53c907d4cf49__DTM_44_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_1b7a53c907d4cf49.json	1458	169	V1; V2; V3; V4; V5; V6; V7; V8; V9; V10; V11; V12; V13; V14; V15; V16; V17; V18; V19; V20; V21; V22; V23; V24; V25; V26; V27; V28; V29; V30; V31; V32; V33; V34; V35; V36; V37; V38; V39; V40	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:20
source_artifact_fe48963b62c9c1db	repo_search_dataverse_4450c811f725	data_file	DTM_45_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_fe48963b62c9c1db__DTM_45_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_fe48963b62c9c1db.json	3502	288	V1; V2; V3; V4; V5; V6; V7; V8; V9; V10; V11; V12; V13; V14; V15; V16; V17; V18; V19; V20; V21; V22; V23; V24; V25; V26; V27; V28; V29; V30; V31; V32; V33; V34; V35; V36; V37; V38; V39; V40	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:20
source_artifact_5fec667f4b0d11dd	repo_search_dataverse_4450c811f725	data_file	DTM_46_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_5fec667f4b0d11dd__DTM_46_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_5fec667f4b0d11dd.json	990	880	V1; V2; V3; V4; V5; V6; V7; V8; V9; V10; V11; V12; V13; V14; V15; V16; V17; V18; V19; V20; V21; V22; V23; V24; V25; V26; V27; V28; V29; V30; V31; V32; V33; V34; V35; V36; V37; V38; V39; V40	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:20
source_artifact_405614ddb3a40d9d	repo_search_dataverse_4450c811f725	data_file	DTM_47_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_405614ddb3a40d9d__DTM_47_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_405614ddb3a40d9d.json	919	313	V1; V2; V3; V4; V5; V6; V7; V8; V9; V10; V11; V12; V13; V14; V15; V16; V17; V18; V19; V20; V21; V22; V23; V24; V25; V26; V27; V28; V29; V30; V31; V32; V33; V34; V35; V36; V37; V38; V39; V40	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:20
source_artifact_d1e25b18b9092c1e	repo_search_dataverse_4450c811f725	data_file	DTM_48_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_d1e25b18b9092c1e__DTM_48_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_d1e25b18b9092c1e.json	953	1864	V1; V2; V3; V4; V5; V6; V7; V8; V9; V10; V11; V12; V13; V14; V15; V16; V17; V18; V19; V20; V21; V22; V23; V24; V25; V26; V27; V28; V29; V30; V31; V32; V33; V34; V35; V36; V37; V38; V39; V40	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:20
source_artifact_616c0e60892d553b	repo_search_dataverse_4450c811f725	data_file	DTM_49_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_616c0e60892d553b__DTM_49_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_616c0e60892d553b.json	900	259	V1; V2; V3; V4; V5; V6; V7; V8; V9; V10; V11; V12; V13; V14; V15; V16; V17; V18; V19; V20; V21; V22; V23; V24; V25; V26; V27; V28; V29; V30; V31; V32; V33; V34; V35; V36; V37; V38; V39; V40	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:20
source_artifact_7f57bf211c0233bd	repo_search_dataverse_4450c811f725	data_file	DTM_50_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_7f57bf211c0233bd__DTM_50_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_7f57bf211c0233bd.json	938	455	V1; V2; V3; V4; V5; V6; V7; V8; V9; V10; V11; V12; V13; V14; V15; V16; V17; V18; V19; V20; V21; V22; V23; V24; V25; V26; V27; V28; V29; V30; V31; V32; V33; V34; V35; V36; V37; V38; V39; V40	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:20
source_artifact_acfa04d9bc29f36e	repo_search_dataverse_4450c811f725	data_file	DTM_51_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_acfa04d9bc29f36e__DTM_51_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_acfa04d9bc29f36e.json	824	218	V1; V2; V3; V4; V5; V6; V7; V8; V9; V10; V11; V12; V13; V14; V15; V16; V17; V18; V19; V20; V21; V22; V23; V24; V25; V26; V27; V28; V29; V30; V31; V32; V33; V34; V35; V36; V37; V38; V39; V40	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:20
source_artifact_eaf1acaf59b32f9d	repo_search_dataverse_4450c811f725	data_file	DTM_52_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_eaf1acaf59b32f9d__DTM_52_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_eaf1acaf59b32f9d.json	1230	327	V1; V2; V3; V4; V5; V6; V7; V8; V9; V10; V11; V12; V13; V14; V15; V16; V17; V18; V19; V20; V21; V22; V23; V24; V25; V26; V27; V28; V29; V30; V31; V32; V33; V34; V35; V36; V37; V38; V39; V40	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:20
source_artifact_63c4053ae82be574	repo_search_dataverse_4450c811f725	data_file	DTM_53_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_63c4053ae82be574__DTM_53_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_63c4053ae82be574.json	3595	387	V1; V2; V3; V4; V5; V6; V7; V8; V9; V10; V11; V12; V13; V14; V15; V16; V17; V18; V19; V20; V21; V22; V23; V24; V25; V26; V27; V28; V29; V30; V31; V32; V33; V34; V35; V36; V37; V38; V39; V40	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:20
source_artifact_2d16c5db71eba104	repo_search_dataverse_4450c811f725	data_file	DTM_54_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_2d16c5db71eba104__DTM_54_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_2d16c5db71eba104.json	929	360	V1; V2; V3; V4; V5; V6; V7; V8; V9; V10; V11; V12; V13; V14; V15; V16; V17; V18; V19; V20; V21; V22; V23; V24; V25; V26; V27; V28; V29; V30; V31; V32; V33; V34; V35; V36; V37; V38; V39; V40	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:20
source_artifact_1250e0803e41d651	repo_search_dataverse_4450c811f725	data_file	DTM_55_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_1250e0803e41d651__DTM_55_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_1250e0803e41d651.json	1424	175	V1; V2; V3; V4; V5; V6; V7; V8; V9; V10; V11; V12; V13; V14; V15; V16; V17; V18; V19; V20; V21; V22; V23; V24; V25; V26; V27; V28; V29; V30; V31; V32; V33; V34; V35; V36; V37; V38; V39; V40	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:20
source_artifact_a0f8139fdbd2c7fe	repo_search_dataverse_4450c811f725	data_file	DTM_56_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_a0f8139fdbd2c7fe__DTM_56_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_a0f8139fdbd2c7fe.json	2103	168	V1; V2; V3; V4; V5; V6; V7; V8; V9; V10; V11; V12; V13; V14; V15; V16; V17; V18; V19; V20; V21; V22; V23; V24; V25; V26; V27; V28; V29; V30; V31; V32; V33; V34; V35; V36; V37; V38; V39; V40	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:20
source_artifact_79789caea12c6393	repo_search_dataverse_4450c811f725	data_file	DTM_57_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_79789caea12c6393__DTM_57_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_79789caea12c6393.json	1016	299	V1; V2; V3; V4; V5; V6; V7; V8; V9; V10; V11; V12; V13; V14; V15; V16; V17; V18; V19; V20; V21; V22; V23; V24; V25; V26; V27; V28; V29; V30; V31; V32; V33; V34; V35; V36; V37; V38; V39; V40	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:20
source_artifact_b7d3b48d00276b46	repo_search_dataverse_4450c811f725	data_file	DTM_58_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_b7d3b48d00276b46__DTM_58_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_b7d3b48d00276b46.json	1021	171	V1; V2; V3; V4; V5; V6; V7; V8; V9; V10; V11; V12; V13; V14; V15; V16; V17; V18; V19; V20; V21; V22; V23; V24; V25; V26; V27; V28; V29; V30; V31; V32; V33; V34; V35; V36; V37; V38; V39; V40	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:20
source_artifact_51a5e3d95839e204	repo_search_dataverse_4450c811f725	data_file	DTM_59_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_51a5e3d95839e204__DTM_59_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_51a5e3d95839e204.json	1021	299	V1; V2; V3; V4; V5; V6; V7; V8; V9; V10; V11; V12; V13; V14; V15; V16; V17; V18; V19; V20; V21; V22; V23; V24; V25; V26; V27; V28; V29; V30; V31; V32; V33; V34; V35; V36; V37; V38; V39; V40	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:20
source_artifact_6b446089af5e7d31	repo_search_dataverse_4450c811f725	data_file	DTM_60_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_6b446089af5e7d31__DTM_60_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_6b446089af5e7d31.json	973	1045	V1; V2; V3; V4; V5; V6; V7; V8; V9; V10; V11; V12; V13; V14; V15; V16; V17; V18; V19; V20; V21; V22; V23; V24; V25; V26; V27; V28; V29; V30; V31; V32; V33; V34; V35; V36; V37; V38; V39; V40	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:20
source_artifact_af7c9903b333a548	repo_search_dataverse_4450c811f725	data_file	DTM_61_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_af7c9903b333a548__DTM_61_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_af7c9903b333a548.json	1779	309	V1; V2; V3; V4; V5; V6; V7; V8; V9; V10; V11; V12; V13; V14; V15; V16; V17; V18; V19; V20; V21; V22; V23; V24; V25; V26; V27; V28; V29; V30; V31; V32; V33; V34; V35; V36; V37; V38; V39; V40	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:20
source_artifact_dc3d21e1f80fd8b0	repo_search_dataverse_4450c811f725	data_file	DTM_62_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_dc3d21e1f80fd8b0__DTM_62_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_dc3d21e1f80fd8b0.json	1338	210	V1; V2; V3; V4; V5; V6; V7; V8; V9; V10; V11; V12; V13; V14; V15; V16; V17; V18; V19; V20; V21; V22; V23; V24; V25; V26; V27; V28; V29; V30; V31; V32; V33; V34; V35; V36; V37; V38; V39; V40	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:20
source_artifact_8027c46e78832222	repo_search_dataverse_4450c811f725	data_file	DTM_63_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_8027c46e78832222__DTM_63_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_8027c46e78832222.json	854	283	V1; V2; V3; V4; V5; V6; V7; V8; V9; V10; V11; V12; V13; V14; V15; V16; V17; V18; V19; V20; V21; V22; V23; V24; V25; V26; V27; V28; V29; V30; V31; V32; V33; V34; V35; V36; V37; V38; V39; V40	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:20
source_artifact_b1c23024e7d66c9a	repo_search_dataverse_4450c811f725	data_file	DTM_64_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_b1c23024e7d66c9a__DTM_64_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_b1c23024e7d66c9a.json	1026	442	V1; V2; V3; V4; V5; V6; V7; V8; V9; V10; V11; V12; V13; V14; V15; V16; V17; V18; V19; V20; V21; V22; V23; V24; V25; V26; V27; V28; V29; V30; V31; V32; V33; V34; V35; V36; V37; V38; V39; V40	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:21
source_artifact_2675cb3a8d961ec6	repo_search_dataverse_4450c811f725	data_file	DTM_65_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_2675cb3a8d961ec6__DTM_65_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_2675cb3a8d961ec6.json	696	1175	V1; V2; V3; V4; V5; V6; V7; V8; V9; V10; V11; V12; V13; V14; V15; V16; V17; V18; V19; V20; V21; V22; V23; V24; V25; V26; V27; V28; V29; V30; V31; V32; V33; V34; V35; V36; V37; V38; V39; V40	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:21
source_artifact_490e2360f3ff9a3c	repo_search_dataverse_4450c811f725	data_file	DTM_66_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_490e2360f3ff9a3c__DTM_66_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_490e2360f3ff9a3c.json	1030	221	V1; V2; V3; V4; V5; V6; V7; V8; V9; V10; V11; V12; V13; V14; V15; V16; V17; V18; V19; V20; V21; V22; V23; V24; V25; V26; V27; V28; V29; V30; V31; V32; V33; V34; V35; V36; V37; V38; V39; V40	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:21
source_artifact_3b949bcaf37a79f6	repo_search_dataverse_4450c811f725	data_file	DTM_67_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_3b949bcaf37a79f6__DTM_67_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_3b949bcaf37a79f6.json	1914	177	V1; V2; V3; V4; V5; V6; V7; V8; V9; V10; V11; V12; V13; V14; V15; V16; V17; V18; V19; V20; V21; V22; V23; V24; V25; V26; V27; V28; V29; V30; V31; V32; V33; V34; V35; V36; V37; V38; V39; V40	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:21
source_artifact_c887efc219376f2b	repo_search_dataverse_4450c811f725	data_file	DTM_68_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_c887efc219376f2b__DTM_68_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_c887efc219376f2b.json	1716	223	V1; V2; V3; V4; V5; V6; V7; V8; V9; V10; V11; V12; V13; V14; V15; V16; V17; V18; V19; V20; V21; V22; V23; V24; V25; V26; V27; V28; V29; V30; V31; V32; V33; V34; V35; V36; V37; V38; V39; V40	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:21
source_artifact_8f25eb1b018e4211	repo_search_dataverse_4450c811f725	data_file	DTM_69_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_8f25eb1b018e4211__DTM_69_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_8f25eb1b018e4211.json	1439	2050	V1; V2; V3; V4; V5; V6; V7; V8; V9; V10; V11; V12; V13; V14; V15; V16; V17; V18; V19; V20; V21; V22; V23; V24; V25; V26; V27; V28; V29; V30; V31; V32; V33; V34; V35; V36; V37; V38; V39; V40	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:21
source_artifact_0d51c68fff85f21e	repo_search_dataverse_4450c811f725	data_file	SPLITS_01_.RData	r_data	sampled	r_data_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_0d51c68fff85f21e__SPLITS_01_.RData	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_0d51c68fff85f21e.json		0		0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:21
source_artifact_722676b18cee29ef	repo_search_dataverse_4450c811f725	data_file	SPLITS_02_.RData	r_data	sampled	r_data_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_722676b18cee29ef__SPLITS_02_.RData	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_722676b18cee29ef.json		0		0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:21
source_artifact_1f3b3cc2700fdab7	repo_search_dataverse_4450c811f725	data_file	SPLITS_03_.RData	r_data	sampled	r_data_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_1f3b3cc2700fdab7__SPLITS_03_.RData	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_1f3b3cc2700fdab7.json		0		0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:21
source_artifact_e38e61708061ed42	repo_search_dataverse_4450c811f725	data_file	SPLITS_04_.RData	r_data	sampled	r_data_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_e38e61708061ed42__SPLITS_04_.RData	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_e38e61708061ed42.json		0		0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:21
source_artifact_d497e4df30b28d08	repo_search_dataverse_4450c811f725	data_file	SPLITS_05_.RData	r_data	sampled	r_data_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_d497e4df30b28d08__SPLITS_05_.RData	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_d497e4df30b28d08.json		0		0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:21
source_artifact_958564a526d6b7c3	repo_search_dataverse_4450c811f725	data_file	SPLITS_06_.RData	r_data	sampled	r_data_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_958564a526d6b7c3__SPLITS_06_.RData	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_958564a526d6b7c3.json		0		0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:21
source_artifact_907fab439e72933f	repo_search_dataverse_4450c811f725	data_file	SPLITS_07_.RData	r_data	sampled	r_data_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_907fab439e72933f__SPLITS_07_.RData	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_907fab439e72933f.json		0		0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:21
