source_result_id	represented_source_id	previous_evidence_level	previous_evidence_level_name	source_citation_key	represented_title	doi	route	attempt_kind	candidate_url	http_status	final_url	content_type	byte_count	pdf_valid	local_path	sha256	failure_reason	route_note
sr_541412d5d4e8	work_plot2_metabus_open_bosco_jap_94_2_341_4420	4	target_source_independently_grounded	bosco2020metabus	work_plot2_metabus_open_bosco_jap_94_2_341_4420	10.1037/a0014066	crossref_tdm_pdf_metadata	metadata	doi:10.1037/a0014066					false			ok	1 pdf candidates
sr_541412d5d4e8	work_plot2_metabus_open_bosco_jap_94_2_341_4420	4	target_source_independently_grounded	bosco2020metabus	work_plot2_metabus_open_bosco_jap_94_2_341_4420	10.1037/a0014066	crossref_tdm_pdf	pdf_candidate	http://psycnet.apa.org/journals/apl/94/2/341.pdf	403	http://psycnet.apa.org/journals/apl/94/2/341.pdf	text/html	854	false			http_403_blocked	
sr_541412d5d4e8	work_plot2_metabus_open_bosco_jap_94_2_341_4420	4	target_source_independently_grounded	bosco2020metabus	work_plot2_metabus_open_bosco_jap_94_2_341_4420	10.1037/a0014066	unpaywall_pdf_metadata	metadata	doi:10.1037/a0014066					false			ok	0 pdf candidates
sr_541412d5d4e8	work_plot2_metabus_open_bosco_jap_94_2_341_4420	4	target_source_independently_grounded	bosco2020metabus	work_plot2_metabus_open_bosco_jap_94_2_341_4420	10.1037/a0014066	openalex_pdf_metadata	metadata	doi:10.1037/a0014066					false			ok	0 pdf candidates
sr_541412d5d4e8	work_plot2_metabus_open_bosco_jap_94_2_341_4420	4	target_source_independently_grounded	bosco2020metabus	work_plot2_metabus_open_bosco_jap_94_2_341_4420	10.1037/a0014066	semantic_scholar_openaccess_pdf_metadata	metadata	doi:10.1037/a0014066					false			ok	1 pdf candidates
sr_541412d5d4e8	work_plot2_metabus_open_bosco_jap_94_2_341_4420	4	target_source_independently_grounded	bosco2020metabus	work_plot2_metabus_open_bosco_jap_94_2_341_4420	10.1037/a0014066	semantic_scholar_openaccess_pdf	pdf_candidate	https://ink.library.smu.edu.sg/lkcsb_research/5626	200	https://ink.library.smu.edu.sg/lkcsb_research/5626	text/html	212	false			html_not_pdf	
sr_541412d5d4e8	work_plot2_metabus_open_bosco_jap_94_2_341_4420	4	target_source_independently_grounded	bosco2020metabus	work_plot2_metabus_open_bosco_jap_94_2_341_4420	10.1037/a0014066	europepmc_pdf_metadata	metadata	doi:10.1037/a0014066					false			ok	0 pdf candidates
sr_541412d5d4e8	work_plot2_metabus_open_bosco_jap_94_2_341_4420	4	target_source_independently_grounded	bosco2020metabus	work_plot2_metabus_open_bosco_jap_94_2_341_4420	10.1037/a0014066	doi_accept_pdf	pdf_candidate	https://doi.org/10.1037/a0014066	403	https://doi.apa.org/doi/10.1037/a0014066	text/html	856	false			http_403_blocked	DOI resolver requested with Accept: application/pdf
sr_553821bb35af	work_plot2_metabus_open_bosco_jap_95_1_183_4501	4	target_source_independently_grounded	bosco2020metabus	work_plot2_metabus_open_bosco_jap_95_1_183_4501	10.1037/a0012829	crossref_tdm_pdf_metadata	metadata	doi:10.1037/a0012829					false			ok	1 pdf candidates
sr_553821bb35af	work_plot2_metabus_open_bosco_jap_95_1_183_4501	4	target_source_independently_grounded	bosco2020metabus	work_plot2_metabus_open_bosco_jap_95_1_183_4501	10.1037/a0012829	crossref_tdm_pdf	pdf_candidate	http://psycnet.apa.org/journals/apl/94/1/216.pdf	403	http://psycnet.apa.org/journals/apl/94/1/216.pdf	text/html	852	false			http_403_blocked	
sr_553821bb35af	work_plot2_metabus_open_bosco_jap_95_1_183_4501	4	target_source_independently_grounded	bosco2020metabus	work_plot2_metabus_open_bosco_jap_95_1_183_4501	10.1037/a0012829	unpaywall_pdf_metadata	metadata	doi:10.1037/a0012829					false			ok	0 pdf candidates
sr_553821bb35af	work_plot2_metabus_open_bosco_jap_95_1_183_4501	4	target_source_independently_grounded	bosco2020metabus	work_plot2_metabus_open_bosco_jap_95_1_183_4501	10.1037/a0012829	openalex_pdf_metadata	metadata	doi:10.1037/a0012829					false			ok	0 pdf candidates
sr_553821bb35af	work_plot2_metabus_open_bosco_jap_95_1_183_4501	4	target_source_independently_grounded	bosco2020metabus	work_plot2_metabus_open_bosco_jap_95_1_183_4501	10.1037/a0012829	semantic_scholar_openaccess_pdf_metadata	metadata	doi:10.1037/a0012829					false			ok	0 pdf candidates
sr_553821bb35af	work_plot2_metabus_open_bosco_jap_95_1_183_4501	4	target_source_independently_grounded	bosco2020metabus	work_plot2_metabus_open_bosco_jap_95_1_183_4501	10.1037/a0012829	europepmc_pdf_metadata	metadata	doi:10.1037/a0012829					false			ok	0 pdf candidates
sr_553821bb35af	work_plot2_metabus_open_bosco_jap_95_1_183_4501	4	target_source_independently_grounded	bosco2020metabus	work_plot2_metabus_open_bosco_jap_95_1_183_4501	10.1037/a0012829	doi_accept_pdf	pdf_candidate	https://doi.org/10.1037/a0012829	403	https://doi.apa.org/doi/10.1037/a0012829	text/html	856	false			http_403_blocked	DOI resolver requested with Accept: application/pdf
sr_56a9f30f8d92	work_title_pp_51_3_577	4	target_source_independently_grounded	bosco2020metabus	PP-51-3-577	10.1111/j.1744-6570.1998.tb00252.x	crossref_tdm_pdf_metadata	metadata	doi:10.1111/j.1744-6570.1998.tb00252.x					false			ok	1 pdf candidates
sr_56a9f30f8d92	work_title_pp_51_3_577	4	target_source_independently_grounded	bosco2020metabus	PP-51-3-577	10.1111/j.1744-6570.1998.tb00252.x	crossref_tdm_pdf	pdf_candidate	https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fj.1744-6570.1998.tb00252.x	400	https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fj.1744-6570.1998.tb00252.x	text/plain	0	false			http_not_ok	
sr_56a9f30f8d92	work_title_pp_51_3_577	4	target_source_independently_grounded	bosco2020metabus	PP-51-3-577	10.1111/j.1744-6570.1998.tb00252.x	unpaywall_pdf_metadata	metadata	doi:10.1111/j.1744-6570.1998.tb00252.x					false			ok	0 pdf candidates
sr_56a9f30f8d92	work_title_pp_51_3_577	4	target_source_independently_grounded	bosco2020metabus	PP-51-3-577	10.1111/j.1744-6570.1998.tb00252.x	openalex_pdf_metadata	metadata	doi:10.1111/j.1744-6570.1998.tb00252.x					false			ok	0 pdf candidates
sr_56a9f30f8d92	work_title_pp_51_3_577	4	target_source_independently_grounded	bosco2020metabus	PP-51-3-577	10.1111/j.1744-6570.1998.tb00252.x	semantic_scholar_openaccess_pdf_metadata	metadata	doi:10.1111/j.1744-6570.1998.tb00252.x					false			ok	0 pdf candidates
sr_56a9f30f8d92	work_title_pp_51_3_577	4	target_source_independently_grounded	bosco2020metabus	PP-51-3-577	10.1111/j.1744-6570.1998.tb00252.x	europepmc_pdf_metadata	metadata	doi:10.1111/j.1744-6570.1998.tb00252.x					false			ok	0 pdf candidates
sr_56a9f30f8d92	work_title_pp_51_3_577	4	target_source_independently_grounded	bosco2020metabus	PP-51-3-577	10.1111/j.1744-6570.1998.tb00252.x	doi_accept_pdf	pdf_candidate	https://doi.org/10.1111/j.1744-6570.1998.tb00252.x	403	https://onlinelibrary.wiley.com/doi/10.1111/j.1744-6570.1998.tb00252.x	text/html; charset=UTF-8	5762	false			http_403_blocked	DOI resolver requested with Accept: application/pdf
sr_57e119b02525	work_doi_10_1073_pnas_2103313118	4	target_source_independently_grounded	tosh2024	Empirical audit and review and an assessment of evidentiary value in research on the psychological consequences of scarcity	10.1093/jcr/ucv051	crossref_tdm_pdf_metadata	metadata	doi:10.1093/jcr/ucv051					false			ok	1 pdf candidates
sr_57e119b02525	work_doi_10_1073_pnas_2103313118	4	target_source_independently_grounded	tosh2024	Empirical audit and review and an assessment of evidentiary value in research on the psychological consequences of scarcity	10.1093/jcr/ucv051	crossref_tdm_pdf	pdf_candidate	http://academic.oup.com/jcr/article-pdf/42/5/767/19545217/ucv051.pdf	403	https://academic.oup.com/jcr/article-pdf/42/5/767/19545217/ucv051.pdf	text/html; charset=UTF-8	5752	false			http_403_blocked	
sr_57e119b02525	work_doi_10_1073_pnas_2103313118	4	target_source_independently_grounded	tosh2024	Empirical audit and review and an assessment of evidentiary value in research on the psychological consequences of scarcity	10.1093/jcr/ucv051	unpaywall_pdf_metadata	metadata	doi:10.1093/jcr/ucv051					false			ok	0 pdf candidates
sr_57e119b02525	work_doi_10_1073_pnas_2103313118	4	target_source_independently_grounded	tosh2024	Empirical audit and review and an assessment of evidentiary value in research on the psychological consequences of scarcity	10.1093/jcr/ucv051	openalex_pdf_metadata	metadata	doi:10.1093/jcr/ucv051					false			ok	0 pdf candidates
sr_57e119b02525	work_doi_10_1073_pnas_2103313118	4	target_source_independently_grounded	tosh2024	Empirical audit and review and an assessment of evidentiary value in research on the psychological consequences of scarcity	10.1093/jcr/ucv051	semantic_scholar_openaccess_pdf_metadata	metadata	doi:10.1093/jcr/ucv051					false			ok	0 pdf candidates
sr_57e119b02525	work_doi_10_1073_pnas_2103313118	4	target_source_independently_grounded	tosh2024	Empirical audit and review and an assessment of evidentiary value in research on the psychological consequences of scarcity	10.1093/jcr/ucv051	europepmc_pdf_metadata	metadata	doi:10.1093/jcr/ucv051					false			ok	0 pdf candidates
sr_57e119b02525	work_doi_10_1073_pnas_2103313118	4	target_source_independently_grounded	tosh2024	Empirical audit and review and an assessment of evidentiary value in research on the psychological consequences of scarcity	10.1093/jcr/ucv051	doi_accept_pdf	pdf_candidate	https://doi.org/10.1093/jcr/ucv051	403	https://academic.oup.com/jcr/article-lookup/doi/10.1093/jcr/ucv051	text/html; charset=UTF-8	5743	false			http_403_blocked	DOI resolver requested with Accept: application/pdf
sr_57e119b02525	work_doi_10_1073_pnas_2103313118	4	target_source_independently_grounded	tosh2024	Empirical audit and review and an assessment of evidentiary value in research on the psychological consequences of scarcity	10.1073/pnas.2103313118	crossref_tdm_pdf_metadata	metadata	doi:10.1073/pnas.2103313118					false			ok	0 pdf candidates
sr_57e119b02525	work_doi_10_1073_pnas_2103313118	4	target_source_independently_grounded	tosh2024	Empirical audit and review and an assessment of evidentiary value in research on the psychological consequences of scarcity	10.1073/pnas.2103313118	unpaywall_pdf_metadata	metadata	doi:10.1073/pnas.2103313118					false			ok	1 pdf candidates
sr_57e119b02525	work_doi_10_1073_pnas_2103313118	4	target_source_independently_grounded	tosh2024	Empirical audit and review and an assessment of evidentiary value in research on the psychological consequences of scarcity	10.1073/pnas.2103313118	unpaywall_pdf	pdf_candidate	https://www.pnas.org/content/pnas/118/44/e2103313118.full.pdf	403	https://www.pnas.org/content/pnas/118/44/e2103313118.full.pdf	text/html; charset=UTF-8	5757	false			http_403_blocked	
sr_57e119b02525	work_doi_10_1073_pnas_2103313118	4	target_source_independently_grounded	tosh2024	Empirical audit and review and an assessment of evidentiary value in research on the psychological consequences of scarcity	10.1073/pnas.2103313118	openalex_pdf_metadata	metadata	doi:10.1073/pnas.2103313118					false			ok	1 pdf candidates
sr_57e119b02525	work_doi_10_1073_pnas_2103313118	4	target_source_independently_grounded	tosh2024	Empirical audit and review and an assessment of evidentiary value in research on the psychological consequences of scarcity	10.1073/pnas.2103313118	openalex_pdf	pdf_candidate	https://www.pnas.org/content/pnas/118/44/e2103313118.full.pdf	403	https://www.pnas.org/content/pnas/118/44/e2103313118.full.pdf	text/html; charset=UTF-8	5757	false			http_403_blocked	
sr_57e119b02525	work_doi_10_1073_pnas_2103313118	4	target_source_independently_grounded	tosh2024	Empirical audit and review and an assessment of evidentiary value in research on the psychological consequences of scarcity	10.1073/pnas.2103313118	semantic_scholar_openaccess_pdf_metadata	metadata	doi:10.1073/pnas.2103313118					false			ok	1 pdf candidates
sr_57e119b02525	work_doi_10_1073_pnas_2103313118	4	target_source_independently_grounded	tosh2024	Empirical audit and review and an assessment of evidentiary value in research on the psychological consequences of scarcity	10.1073/pnas.2103313118	semantic_scholar_openaccess_pdf	pdf_candidate	https://doi.org/10.1073/pnas.2103313118	403	https://pnas.org/doi/10.1073/pnas.2103313118	text/html; charset=UTF-8	5671	false			http_403_blocked	
sr_57e119b02525	work_doi_10_1073_pnas_2103313118	4	target_source_independently_grounded	tosh2024	Empirical audit and review and an assessment of evidentiary value in research on the psychological consequences of scarcity	10.1073/pnas.2103313118	europepmc_pdf_metadata	metadata	doi:10.1073/pnas.2103313118					false			ok	1 pdf candidates
sr_57e119b02525	work_doi_10_1073_pnas_2103313118	4	target_source_independently_grounded	tosh2024	Empirical audit and review and an assessment of evidentiary value in research on the psychological consequences of scarcity	10.1073/pnas.2103313118	europepmc_pdf	pdf_candidate	https://europepmc.org/articles/PMC8612349?pdf=render	200	https://europepmc.org/api/getPdf?pmcid=PMC8612349	application/pdf	1075348	true	data/cache/original_pdf_acquisition/sample_300/sr_57e119b02525__europepmc_pdf__7c942bd6e75e.pdf	401a369d7738a200c8bc167cf7a2da8ed969b4cbecffc99a87d0302f30489848	pdf_obtained	
sr_581b0190b9f5	work_title_pressed_for_time_goal_conflict_shapes_how_time_is_perceived_spent	4	target_source_independently_grounded	tosh2024	Pressed for Time? Goal Conflict Shapes how Time is Perceived, Spent, and Valued	10.1509/jmr.14.0130	crossref_tdm_pdf_metadata	metadata	doi:10.1509/jmr.14.0130					false			ok	2 pdf candidates
sr_581b0190b9f5	work_title_pressed_for_time_goal_conflict_shapes_how_time_is_perceived_spent	4	target_source_independently_grounded	tosh2024	Pressed for Time? Goal Conflict Shapes how Time is Perceived, Spent, and Valued	10.1509/jmr.14.0130	crossref_tdm_pdf	pdf_candidate	https://journals.sagepub.com/doi/pdf/10.1509/jmr.14.0130	403	https://journals.sagepub.com/doi/pdf/10.1509/jmr.14.0130	text/html; charset=UTF-8	5705	false			http_403_blocked	
sr_581b0190b9f5	work_title_pressed_for_time_goal_conflict_shapes_how_time_is_perceived_spent	4	target_source_independently_grounded	tosh2024	Pressed for Time? Goal Conflict Shapes how Time is Perceived, Spent, and Valued	10.1509/jmr.14.0130	crossref_tdm_pdf	pdf_candidate	https://journals.sagepub.com/doi/full-xml/10.1509/jmr.14.0130	403	https://journals.sagepub.com/doi/full-xml/10.1509/jmr.14.0130	text/html; charset=UTF-8	5741	false			http_403_blocked	
sr_581b0190b9f5	work_title_pressed_for_time_goal_conflict_shapes_how_time_is_perceived_spent	4	target_source_independently_grounded	tosh2024	Pressed for Time? Goal Conflict Shapes how Time is Perceived, Spent, and Valued	10.1509/jmr.14.0130	unpaywall_pdf_metadata	metadata	doi:10.1509/jmr.14.0130					false			ok	0 pdf candidates
sr_581b0190b9f5	work_title_pressed_for_time_goal_conflict_shapes_how_time_is_perceived_spent	4	target_source_independently_grounded	tosh2024	Pressed for Time? Goal Conflict Shapes how Time is Perceived, Spent, and Valued	10.1509/jmr.14.0130	openalex_pdf_metadata	metadata	doi:10.1509/jmr.14.0130					false			ok	0 pdf candidates
sr_581b0190b9f5	work_title_pressed_for_time_goal_conflict_shapes_how_time_is_perceived_spent	4	target_source_independently_grounded	tosh2024	Pressed for Time? Goal Conflict Shapes how Time is Perceived, Spent, and Valued	10.1509/jmr.14.0130	semantic_scholar_openaccess_pdf_metadata	metadata	doi:10.1509/jmr.14.0130					false			ok	0 pdf candidates
sr_581b0190b9f5	work_title_pressed_for_time_goal_conflict_shapes_how_time_is_perceived_spent	4	target_source_independently_grounded	tosh2024	Pressed for Time? Goal Conflict Shapes how Time is Perceived, Spent, and Valued	10.1509/jmr.14.0130	europepmc_pdf_metadata	metadata	doi:10.1509/jmr.14.0130					false			ok	0 pdf candidates
sr_581b0190b9f5	work_title_pressed_for_time_goal_conflict_shapes_how_time_is_perceived_spent	4	target_source_independently_grounded	tosh2024	Pressed for Time? Goal Conflict Shapes how Time is Perceived, Spent, and Valued	10.1509/jmr.14.0130	doi_accept_pdf	pdf_candidate	https://doi.org/10.1509/jmr.14.0130	403	https://journals.sagepub.com/doi/10.1509/jmr.14.0130	text/html; charset=UTF-8	5693	false			http_403_blocked	DOI resolver requested with Accept: application/pdf
sr_5adb462eb079	work_title_jap_79_6_959	4	target_source_independently_grounded	bosco2020metabus	JAP-79-6-959	10.1037/0021-9010.79.6.959	crossref_tdm_pdf_metadata	metadata	doi:10.1037/0021-9010.79.6.959					false			ok	1 pdf candidates
sr_5adb462eb079	work_title_jap_79_6_959	4	target_source_independently_grounded	bosco2020metabus	JAP-79-6-959	10.1037/0021-9010.79.6.959	crossref_tdm_pdf	pdf_candidate	http://psycnet.apa.org/journals/apl/79/6/959.pdf	403	http://psycnet.apa.org/journals/apl/79/6/959.pdf	text/html	854	false			http_403_blocked	
sr_5adb462eb079	work_title_jap_79_6_959	4	target_source_independently_grounded	bosco2020metabus	JAP-79-6-959	10.1037/0021-9010.79.6.959	unpaywall_pdf_metadata	metadata	doi:10.1037/0021-9010.79.6.959					false			ok	0 pdf candidates
sr_5adb462eb079	work_title_jap_79_6_959	4	target_source_independently_grounded	bosco2020metabus	JAP-79-6-959	10.1037/0021-9010.79.6.959	openalex_pdf_metadata	metadata	doi:10.1037/0021-9010.79.6.959					false			ok	0 pdf candidates
sr_5adb462eb079	work_title_jap_79_6_959	4	target_source_independently_grounded	bosco2020metabus	JAP-79-6-959	10.1037/0021-9010.79.6.959	semantic_scholar_openaccess_pdf_metadata	metadata	doi:10.1037/0021-9010.79.6.959					false			http_404:	0 pdf candidates
sr_5adb462eb079	work_title_jap_79_6_959	4	target_source_independently_grounded	bosco2020metabus	JAP-79-6-959	10.1037/0021-9010.79.6.959	europepmc_pdf_metadata	metadata	doi:10.1037/0021-9010.79.6.959					false			ok	0 pdf candidates
sr_5adb462eb079	work_title_jap_79_6_959	4	target_source_independently_grounded	bosco2020metabus	JAP-79-6-959	10.1037/0021-9010.79.6.959	doi_accept_pdf	pdf_candidate	https://doi.org/10.1037/0021-9010.79.6.959	403	https://doi.apa.org/doi/10.1037/0021-9010.79.6.959	text/html	856	false			http_403_blocked	DOI resolver requested with Accept: application/pdf
