paper_id,claim_id,orig_analysis_type,orig_total_model_params,orig_sample_size_50_for_100,orig_sample_size_90_for_75,orig_sample_size_90_for_50,is_covid,orig_stat_type_for_repli,orig_pearsons_r_defined,orig_pearsons_r_value,orig_pearsons_r_ci_lb,orig_pearsons_r_ci_ub,orig_effect_size_type_repli,orig_effect_size_value_repli,orig_effect_size_ci_lb,orig_effect_size_ci_ub,orig_power_threshold_small,orig_power_threshold_medium,orig_power_for_50_effect,orig_power_for_75_effect,original_effective_df1_reference,original_effective_sample_size,orig_sample_size_value,orig_sample_size_units,orig_stat_type,orig_stat_dof_1,orig_stat_dof_2,orig_stat_value,orig_stat_interaction,orig_effect_size_text,orig_effect_size_type_repro,orig_effect_size_value_repro,orig_coef_type,orig_coef_value,orig_coef_se,orig_p_value_type,orig_p_value,orig_p_value_tails,bushel_complex,orig_conv_r,orig_conv_r_lb,orig_conv_r_ub
D2LY,D2LY_mov8w7,Logistic regression,NA,1487,NA,NA,FALSE,ser,no,NA,NA,NA,ser_method,-0.09,-0.129199279690801,-0.0508007203091989,NA,NA,0.614118428135143,0.921471079477897,NA,NA,7838,respondents,z,NA,NA,-4.5,main effect,"Table 2, 4 Year, Fertility expectation: B = -0.09, SE = 0.02, RRR = 0.91, p < .001",relative_risk_ratio,0.91,NA,-0.09,0.02,exact,6.795346e-6,two-tailed,TRUE,-0.050763270356441785,-0.0727736901220492,-0.028678641537173356
D2LY,D2LY_mrdnoj,Logistic regression,NA,1581,NA,NA,FALSE,ser,no,NA,NA,NA,ser_method,-0.78,-1.38758883520742,-0.172411164792583,NA,NA,0.24201630519189,0.471015665119877,NA,NA,2605,respondents,z,NA,NA,-2.516129,interaction,OR = 0.46,odds_ratio,0.46,NA,-0.78,0.31,exact,0.01186517,two-tailed,FALSE,-0.04923817516021691,-0.08736380018321793,-0.010896173763014914
D2LY,D2LY_single-trace,multinomial logistic regression analyses,NA,NA,5849,13282,FALSE,ser,no,NA,NA,NA,ser_method,-0.05,-0.0695996398454005,-0.0304003601545995,NA,NA,0.7054180011138,0.963275944784563,NA,NA,7838,individuals,NA,NA,NA,NA,NA,RRR = 0.96,multinomial_logit_coef,-0.05,b_=__.05__se_=_.01,-0.05,0.01,less-than,0.01,NA,NA,NA,NA,NA
DEmL,DEmL_21r51y,Meta-analysis,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,independent samples,NA,NA,NA,NA,NA,"Table 8, In-basket, Extraversion: rho = .07, SD_rho = .05",ser_method,0.07,NA,0.07,NA,NA,NA,NA,TRUE,NA,NA,NA
DEmL,DEmL_5o6doq,Meta-analysis,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,independent samples,NA,NA,NA,NA,NA,"Table 8, Oral presentation, Extraversion: rho = .15, SD_rho = .08",ser_method,0.15,NA,0.15,NA,NA,NA,NA,FALSE,NA,NA,NA
DEmL,DEmL_kz1ozy,Meta-analysis,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,independent samples,NA,NA,NA,NA,NA,"Table 8, LGD, Conscientiousness: rho = .05, SD_rho = .11",ser_method,0.05,NA,0.05,NA,NA,NA,NA,TRUE,NA,NA,NA
DEmL,DEmL_n3dz3w,Meta-analysis,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,independent samples,NA,NA,NA,NA,NA,"Table 8, Role-play, Openness: rho = .14, SD_rho = .07",ser_method,0.14,NA,0.14,NA,NA,NA,NA,FALSE,NA,NA,NA
DEmL,DEmL_ok46kl,Meta-analysis,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,independent samples,NA,NA,NA,NA,NA,"Table 8, LGD, Openness: rho = .11, SD_rho = .05",ser_method,0.11,NA,0.11,NA,NA,NA,NA,FALSE,NA,NA,NA
DEmL,DEmL_single-trace,Meta-analysis,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,independent samples,NA,NA,NA,NA,NA,"Table 8, LGD, Extraversion: rho = 0.15, SDrho = 0.10, 95% CI = [0.12, 0.19]",ser_method,0.15,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA
DEmL,DEmL_vn2onk,Meta-analysis,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,independent samples,NA,NA,NA,NA,NA,"Table 8, LGD, Agreeableness: rho = .00, SD_rho = .07",ser_method,0,NA,0,NA,NA,NA,NA,TRUE,NA,NA,NA
DEqr,DEqr_blw3kn,Single equation regression,4,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,987,respondents,NA,NA,NA,NA,main effect,-0.39…p < 0.01,ser_method,-0.39,NA,-0.39,NA,less-than,0.01,NA,TRUE,NA,NA,NA
DEqr,DEqr_g3p87v,Single equation regression,4,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,986,respondents,NA,NA,NA,NA,NA,"-0.48, p < 0.01",ser_method,-0.48,NA,-0.48,NA,less-than,0.01,NA,FALSE,NA,NA,NA
DEqr,DEqr_gpjxk5,Single equation regression,3,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,764,respondents,NA,NA,NA,NA,NA,"−0.34, p < 0.01 using results from Model 5",ser_method,-0.34,NA,-0.34,NA,less-than,0.01,NA,FALSE,NA,NA,NA
DEqr,DEqr_gwlq2q,Single equation regression,4,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,986,respondents,NA,NA,NA,NA,NA,"-0.36, p < 0.05 using Model 4",ser_method,-0.36,NA,-0.36,NA,less-than,0.05,NA,FALSE,NA,NA,NA
DEqr,DEqr_m638d7,Single equation regression,4,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,987,respondents,NA,NA,NA,NA,main effect,"-0.41, p < 0.01",ser_method,-0.41,NA,-0.41,NA,less-than,0.01,NA,TRUE,NA,NA,NA
DEqr,DEqr_mqnzyy,Single equation regression,3,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,764,respondents,NA,NA,NA,NA,NA,"−0.16, p < 0.12 using Model 6",ser_method,-0.16,NA,-0.16,NA,less-than,0.12,NA,FALSE,NA,NA,NA
DEqr,DEqr_single-trace,Comparison of two regression coefficients from the same model,NA,NA,418,626,FALSE,regress,yes,0.180759874753144,0.111384626988469,0.247432964212795,cohen_f_squared,0.0337777923784494,0.012529461932346,0.0650448366059139,0.787796246680642,0.999999603164091,0.717412097126937,0.967315061478481,NA,NA,764,respondents,t,761,NA,-5.07,NA,"The coefficient on the denial indicator is -0.25 (SE=0.07), and the coefficient on the causal correction indicator is -0.58 (SE=0.07). The difference in coefficients is -0.34",cohen_f_squared,0.0337778,NA,NA,NA,exact,5.000186e-7,two-tailed,NA,-0.18075987475314423,-0.24743299151289605,-0.11138459341210055
E0Q3,E0Q3_single-trace,Contigency table analyisis (e.g. chi-square test of independence),NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,senators,chi_squared,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,exact,0.07,two-tailed,NA,NA,NA,NA
E32j,E32j_single-trace,Single equation regression analysis (e.g. ordinary least squares (OLS) regression),NA,NA,21013,21013,TRUE,regress,yes,0.0298129625991003,0.0137792505167111,0.0458226933387268,cohen_f_squared,8.8960342979635e-4,1.8987836218555e-4,0.00210385545538008,1,1,0.445248384214185,0.780291439990666,NA,NA,14932,ratings,F,1,14928,13.28,interaction,NA,ser_method,NA,unstandardized_coefficient,0.0463633,0.0127222,exact,3e-4,undetermined,NA,0.02981296259910028,0.013779261411879459,0.04582268911371278
E3ja,E3ja_single-trace,Bivariate/multivariate correlation (e.g. Pearson's r),NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,783,participants,pearson_r,NA,NA,-0.44,NA,NA,NA,NA,NA,NA,NA,less-than,0.001,two-tailed,NA,NA,NA,NA
E4Am,E4Am_g39923,ANOVA/ANCOVA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,students,F,1,95,7.48,main effect,eta-squared = .07,eta_squared,0.07,NA,NA,NA,exact,0.007,NA,TRUE,NA,NA,NA
E4Am,E4Am_gpvvw3,Sample mean comparison,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,badminton players,t,117,NA,3.98,NA,f^2 = 0.13,cohen_f_squared,0.13,NA,0.11,NA,less-than,0.001,NA,TRUE,NA,NA,NA
E4Am,E4Am_gwvvdx,Sample mean comparison,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,students,t,95,NA,0.2,NA,d = 0.04,cohen_d,0.04,NA,NA,NA,exact,0.84,NA,TRUE,NA,NA,NA
E4Am,E4Am_m6oov9,Sample mean comparison,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,students,t,103,NA,2.14,NA,eta-squared = .043,eta_squared,0.043,NA,NA,NA,exact,0.035,NA,FALSE,NA,NA,NA
E4Am,E4Am_mq11q9,ANOVA/ANCOVA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261,students,NA,1,256,6.9,interaction,eta-squared = .026,eta_squared,0.026,NA,NA,NA,exact,0.009,NA,TRUE,NA,NA,NA
E4Am,E4Am_single-trace,T test,NA,NA,320,714,FALSE,indep,yes,0.238848407989371,0.0228056298209308,0.4236091196846,d_sample (indep),0.486477855238497,0.0451170220132704,0.924904214807141,0.145299065389017,0.607965126827577,0.192450513381447,0.370953467190845,NA,NA,82,students,t,80,NA,2.2,main effect,eta squared =.057,cohen_d,0.4858987,NA,NA,NA,exact,0.03,NA,NA,0.23884840798937104,0.022805535405077668,0.4236030323143499
E5qr,E5qr_single-trace,pooled OLS,3,62,292,654,FALSE,ser,no,NA,NA,NA,ser_method,0.18,0.00360324139139517,0.356396758608605,NA,NA,0.170075045753088,0.323041159776805,NA,NA,62,country-years,t,59,NA,2,NA,NA,NA,NA,pooled_ols_regression_coefficient,0.18,0.09,exact,0.05011041,two-tailed,NA,0.2519763153394848,-1.2487248463598276e-4,0.4604773503061894
EAa,EAa_single-trace,ANOVA/ANCOVA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,"participants (69 females, 26 males) btw 17-48 years old",F,4,90,3.47,main effect,partial eta squared = 0.13,partial_eta_squared,0.13,NA,NA,NA,exact,0.01,NA,NA,NA,NA,NA
EJpm,EJpm_b29xjd,Single equation regression,NA,24,NA,NA,FALSE,ser,no,NA,NA,NA,ser_method,-0.828,-1.02987629040763,-0.626123709592374,NA,NA,0.980274593112779,0.999976408756445,NA,NA,397,country-years,z,NA,NA,-8.038835,main effect,"TABLE 1, Model 2, Imports from the South: -.828, SE = .103, P < .001",ser_method,-0.828,unstandardized,-0.828,0.103,exact,9.069661e-16,two-tailed,TRUE,-0.37415319418172166,-0.44851826916923276,-0.2918110575921755
EJpm,EJpm_bonjlw,Single equation regression,NA,17,NA,NA,FALSE,ser,no,NA,NA,NA,ser_method,-10.07,-11.7986882343643,-8.34131176563567,NA,NA,0.99991110649454,0.999999999979849,NA,NA,566,country-years,z,NA,NA,-11.41723,main effect,"TABLE 1, Model 3, Unbalanced productivity growth: -10.070, SE = .882, P < .001",ser_method,-10.07,unstandardized,-10.07,0.882,exact,3.429923e-30,two-tailed,TRUE,-0.4326592375366435,-0.49011913816692937,-0.3694019415921057
EJpm,EJpm_m5y94l,Single equation regression,NA,16,NA,NA,FALSE,ser,no,NA,NA,NA,ser_method,3.171,2.64768961612781,3.69431038387219,NA,NA,0.999965286109138,0.999999999998139,NA,NA,566,country-years,z,NA,NA,11.8764,main effect,"TABLE 1, Model 1, National affluence: 3.171, SE = .267, P < .001",ser_method,3.171,unstandardized,3.171,0.267,exact,1.569837e-32,two-tailed,TRUE,0.44664255366491273,0.38473510697064156,0.5027434669551722
EJpm,EJpm_m8oy76,Single equation regression,NA,26,NA,NA,FALSE,ser,no,NA,NA,NA,ser_method,2.555,2.01600990425149,3.09399009574851,NA,NA,0.996378828999853,0.999999725318305,NA,NA,566,country-years,z,NA,NA,9.290909,main effect,"TABLE 1, Model 3, National affluence: 2.555, SE = .275, P < .001",ser_method,2.555,NA,2.555,0.275,exact,1.529762e-20,two-tailed,TRUE,0.36377054419165866,0.29447893447529294,0.4275142318803623
EJpm,EJpm_my1dxd,Single equation regression,NA,17,NA,NA,FALSE,ser,no,NA,NA,NA,ser_method,-10.192,-11.9069684864725,-8.47703151352745,NA,NA,0.999944235616718,0.999999999993824,NA,NA,566,country-years,z,NA,NA,-11.648,main effect,"TABLE 1, Model 1, Unbalanced productivity growth: -10.192, SE = .875, P < .001",ser_method,-10.192,unstandardized,-10.192,0.875,exact,2.3490729999999997e-31,two-tailed,TRUE,-0.43972694702500537,-0.49650325682302904,-0.3771468525378089
EJpm,EJpm_single-trace,two-way fixed-effects regression model,NA,29,139,311,FALSE,ser,no,NA,NA,NA,ser_method,0.91,0.706163745607834,1.11383625439217,NA,NA,0.992133173182637,0.999997913113204,NA,NA,566,observations,z,NA,NA,8.75,NA,NA,NA,NA,fe_regression_coefficient,0.91,0.104,less-than,0.001,NA,NA,0.3451837676937221,0.27444748801860297,0.4104961358126246
EKBZ,EKBZ_single-trace,2x2 mixed ANOVA,NA,NA,500,1118,FALSE,anova,yes,0.19071503571161,0.0551972749274846,0.315566929219783,cohen_f_squared,0.0377450980392157,0.00302637975729913,0.109522155125854,0.297905576398129,0.946439377042627,0.283968187752126,0.548389714590829,NA,NA,206,undergraduate students,F,1,204,7.7,interaction,NA,cohen_f_squared,0.0377451,NA,NA,NA,exact,0.006,NA,NA,0.19071503571161053,0.055449582866637474,0.3155667529863195
EQxa,EQxa_single-trace,Was ANOVA but treated as chi-squared,NA,NA,306,688,FALSE,cramer_v,yes,0.287165805763848,0.178139298158309,0.377563962932123,cramer_v,0.287165805763848,0.178139298158309,0.377563962932123,0.358533544030244,0.999715194888383,0.668881433226324,0.964262874779666,NA,NA,400,participants,chi_squared,3,396,32.98568,interaction,partial eta squared = .07,cramer_v,0.2741053,NA,NA,NA,exact,3.243e-7,NA,NA,0.2871658058,0.178139423,0.3775639963
EZ3x,EZ3x_single-trace,SEM,NA,78,379,847,FALSE,ser,no,NA,NA,NA,ser_method,0.05,0.0304003601545995,0.0695996398454005,NA,NA,0.7054180011138,0.963275944784563,NA,NA,507,students,z,NA,NA,5,NA,beta = .96,beta,0.96,path_coefficient,0.05,0.01,exact,5.733031e-7,two-tailed,NA,0.21677749238102997,0.13379877510173022,0.2953166863103433
Eb2N,Eb2N_single-trace,Single equation regression,16,NA,NA,NA,FALSE,regress,yes,0.0183528969532353,0,0.0372665529430283,cohen_f_squared,0.00353,0,0.00139046784394919,1,1,0.158064444819251,0.296695128962092,865,NA,10730,US school children,t,10714,NA,-1.9,NA,"Table 3a OLS regression models, high poverty estimate estimates -0.19",ser_method,-0.19,NA,-0.19,0.1,exact,0.05745994,two-tailed,NA,-0.06446755337286746,-0.13017636016728779,0.002126944309461716
EdQy,EdQy_6rd9rk,Single equation regression,38,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38189,individuals,F,NA,NA,33.65,NA,NULL,NA,NA,NA,NA,NA,exact,0,NA,FALSE,NA,NA,NA
EdQy,EdQy_9xxwld,Single equation regression,38,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33737,individuals,F,NA,NA,5.01,NA,NULL,NA,NA,NA,NA,NA,exact,0,NA,FALSE,NA,NA,NA
EdQy,EdQy_j6k76k,Single equation regression,38,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11594,individuals,F,NA,NA,2.53,NA,NULL,NA,NA,NA,NA,NA,exact,0.005,NA,FALSE,NA,NA,NA
EdQy,EdQy_l8kz8o,Single equation regression,38,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38189,individuals,F,NA,NA,37.27,NA,NULL,NA,NA,NA,NA,NA,exact,0,NA,FALSE,NA,NA,NA
EdQy,EdQy_ppk7pd,Single equation regression,38,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38189,individuals,F,NA,NA,13.13,NA,NULL,NA,NA,NA,NA,NA,less-than,0.005,NA,FALSE,NA,NA,NA
EdQy,EdQy_single-trace,Linear regression absorbing multiple levels of fixed effects,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27387,households (multiple waves),F,NA,NA,6.19,NA,"F=6.19, p = 0.00",NA,NA,NA,NA,NA,exact,0,undetermined,NA,NA,NA,NA
Ej3y,Ej3y_single-trace,Between-subjects ANOVA,NA,NA,425,952,FALSE,anova,yes,0.205863518140198,0.0653227402353976,0.334219663912137,cohen_f_squared,0.0442553191489362,0.00424023731538431,0.124425657253903,0.278498083602793,0.929001108284271,0.302739018087331,0.580734305050515,NA,NA,192,participants,F,1,188,8.32,interaction,NA,cohen_f_squared,0.0442553191489362,NA,NA,NA,exact,0.004378897,two-tailed,NA,0.20586351814019768,0.06543925526814684,0.3342196545819814
G1Lr,G1Lr_single-trace,T test,NA,NA,162,362,FALSE,indep,yes,0.3259065134228,0.139787892046623,0.479662409249872,d_sample (indep),0.684240849259319,0.280212326588405,1.08503622697679,0.168322049552501,0.699199332623611,0.396941476592245,0.721572971685816,NA,NA,101,participants,t,99,NA,3.43,main effect,partial eta-squared = .11,cohen_d,0.6842408,NA,NA,NA,exact,8.815111e-4,two-tailed,NA,0.3259065134227999,0.13978181792525704,0.4796550194702271
G4mp,G4mp_single-trace,Single equation regression,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8240,FDI  projects,NA,NA,NA,NA,main effect,"Figure 1, Impact on Local Job Market, Create 100 Local Jobs = ~0.24",ser_method,0.24,NA,0.24,NA,NA,NA,NA,NA,NA,NA,NA
G55r,G55r_single-trace,Single equation regression analysis (e.g. ordinary least squares (OLS) regression),NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11314,students,NA,NA,NA,NA,NA,NA,NA,NA,unstandardized_coefficient,31.4,5.79,NA,NA,NA,NA,NA,NA,NA
GG7d,GG7d_single-trace,linear regression,NA,16,51,75,TRUE,regress,yes,0.475080622808241,0.38449658207543,0.552274867362561,cohen_f_squared,0.29149175257732,0.172301071757104,0.435868846292399,0.399913856778806,0.989421842363666,0.995921896332867,0.999999625536636,NA,NA,293,US survey respondents,t,291,NA,9.21,NA,adjusted R squared = 0.223,cohen_f_squared,0.29149175257732,b,0.51,0.06,less-than,0.001,NA,NA,0.47508062280824115,0.384496597420739,0.5522748701912542
GNjz,GNjz_single-trace,one sample t test,NA,NA,118,263,FALSE,one,yes,0.3745738118422,0.196364833825558,0.518168237379838,d_sample (one),0.40199990244853,0.199279685728821,0.60287007330495,0.516274467066178,0.998822045403847,0.520259076324331,0.85450679928842,NA,NA,102,participants,t,101,NA,4.06,NA,NA,cohen_d,0.4019999,NA,NA,NA,exact,9.69828e-5,two-tailed,NA,0.37457381184219973,0.19635397322920764,0.5181786202939431
GOYb,GOYb_single-trace,One-step difference GMM,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202,elections (OECD countries),NA,NA,NA,NA,NA,"b=-3.519, SE = 0.938",regression_coefficient,-3.519,unstandardized_coefficient,-3.519,0.938,less-than,0.01,undetermined,NA,NA,NA,NA
GQvr,GQvr_b2ndk6,Structural equation model,7,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1747,individuals,NA,NA,NA,NA,main effect,"-.15, p<.05",ser_method,-0.15,standardized,-0.15,0.07,less-than,0.05,NA,FALSE,NA,NA,NA
GQvr,GQvr_bo7od7,Structural equation model,7,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1747,individuals,NA,NA,NA,NA,main effect,"-.12, p<.10",ser_method,-0.12,standardized,-0.12,0.07,less-than,0.1,NA,TRUE,NA,NA,NA
GQvr,GQvr_g4zvd6,Structural equation model,7,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1747,individuals,NA,NA,NA,NA,main effect,".14 for…males,…p<.001…",ser_method,0.14,standardized,0.14,0.04,less-than,0.001,NA,FALSE,NA,NA,NA
GQvr,GQvr_m5lzvw,Structural equation model,7,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1747,individuals,NA,NA,NA,NA,main effect,.14 for…females…p<.001…,ser_method,0.14,standardized,0.14,0.05,less-than,0.001,NA,FALSE,NA,NA,NA
GQvr,GQvr_m8w39o,Structural equation model,7,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1747,individuals,NA,NA,NA,NA,main effect,".08, p>.10",ser_method,0.08,standardized,0.08,0.06,greater-than,0.1,NA,TRUE,NA,NA,NA
GQvr,GQvr_my5poy,Structural equation model,7,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1747,individuals,NA,NA,NA,NA,main effect,".14 for females, p<.05",ser_method,0.14,standardized,0.14,0.06,less-than,0.05,NA,FALSE,NA,NA,NA
GXEW,GXEW_single-trace,ANOVA,NA,NA,141,311,FALSE,anova,yes,0.346981010835109,0,0.587131513706831,cohen_f_squared,0.136875,0,0.495127666097421,0.087403328079057,0.292957140252996,0.18181237278474,0.348288635962867,NA,NA,34,participants,F,1,32,4.38,interaction,NA,NA,0.136875,NA,NA,NA,exact,0.04437812,two-tailed,NA,0.34698101083510885,0.009219301598578668,0.5871315364679485
Gv3O,Gv3O_2l95y4,Single equation regression,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,921,students,NA,NA,NA,NA,main effect,"Table 8, Panel B. All academic, (7), Estimation method: OLS, OLS estimate = 0.086, Robust standard error = 0.055",ser_method,0.086,NA,0.086,0.055,NA,NA,NA,TRUE,NA,NA,NA
Gv3O,Gv3O_5ojq61,Logistic regression,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1960,students,NA,NA,NA,NA,main effect,"Table 2, Boys, Logit, (4), Model with: School covariates, quartile dummies, micro covariates = -0.023, BRL standard error = 0.045",ser_method,-0.023,NA,-0.023,0.045,NA,NA,NA,TRUE,NA,NA,NA
Gv3O,Gv3O_j61p8w,Logistic regression,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1861,students,NA,NA,NA,NA,main effect,"Table 2, Girls, Logit, (6), Model with: School covariates, quartile dummies, micro covariates = 0.097, BRL standard error = 0.046",ser_method,0.097,NA,0.097,0.046,NA,NA,NA,FALSE,NA,NA,NA
Gv3O,Gv3O_q73v5y,Single equation regression,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1861,students,NA,NA,NA,NA,main effect,"Table 2, Girls, OLS, (5), Model with: School covariates, quartile dummies, micro covariates = 0.105, BRL standard error = 0.047",ser_method,0.105,NA,0.105,0.047,NA,NA,NA,FALSE,NA,NA,NA
Gv3O,Gv3O_single-trace,Single equation regression analysis (e.g. ordinary least squares (OLS) regression),NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1861,students,t,NA,NA,NA,NA,"The treatment effect for ""Model with school covariates, quartile dummies, micro covariates‚Äù is 0.105 with standard errors of 0.047",regression_coefficient,0.105,unstandardized_coefficient,0.105,0.047,NA,NA,undetermined,NA,NA,NA,NA
Gv3O,Gv3O_yw46nk,Logistic regression,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,933,students,NA,NA,NA,NA,main effect,"Table 4, By lagged score, Girls, Top, (3), Models with: School covariates, quartile dummies = 0.206, BRL standard error = 0.079",ser_method,0.206,NA,0.206,0.079,NA,NA,NA,FALSE,NA,NA,NA
J0Yv,J0Yv_1rz4jk,ANOVA/ANCOVA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,Participants,F,1,199,7.68,main effect,partial eta-squared = .04,partial_eta_squared,0.04,NA,NA,NA,exact,0.006,NA,FALSE,NA,NA,NA
J0Yv,J0Yv_j6dnjr,ANOVA/ANCOVA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,Participants,F,2,470,73.81,main effect,partial eta-squared = .27,partial_eta_squared,0.27,NA,NA,NA,less-than,0.001,NA,TRUE,NA,NA,NA
J0Yv,J0Yv_pprv8w,ANOVA/ANCOVA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,Participants,F,3,69,7.66,main effect,partial eta-squared = .10,partial_eta_squared,0.1,NA,NA,NA,less-than,0.001,NA,TRUE,NA,NA,NA
J0Yv,J0Yv_q7r1ko,ANOVA/ANCOVA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,Participants,F,3,69,7.66,main effect,partial eta-squared = .10,partial_eta_squared,0.1,NA,NA,NA,less-than,0.001,NA,TRUE,NA,NA,NA
J0Yv,J0Yv_x6ry86,ANOVA/ANCOVA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,Participants,F,2,470,73.81,main effect,partial eta-squared = .27,partial_eta_squared,0.27,NA,NA,NA,less-than,0.001,NA,TRUE,NA,NA,NA
